TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7OZN,species_interact_uniref_sto_0,0.76924872,0.276
7OZN,pdb_interact_uniprot_sto_1,0.74445432,0.092
7OZN,uniprot_distance_uniref_a3m_4,0.72884601,0.011
7OZN,string_interact_uniref_a3m_2,0.7244643,0.01
7OZN,structure_temp_dimer_1,0.72112805,0.009
7OZN,sequence_based_template_1,0.72106534,0.008
7OZN,pdb_interact_uniprot_sto_0,0.71837556,0.089
7OZN,uniprot_distance_uniref_a3m_3,0.70538813,0.01
7OZN,uniprot_distance_uniref_a3m_0,0.70142615,0.01
7OZN,string_interact_uniref_a3m_0,0.70059252,0.01
7OZN,uniclust_oxmatch_a3m_0,0.69271505,0.011
7OZN,uniclust_oxmatch_a3m_4,0.6838603,0.01
7OZN,uniprot_distance_uniref_a3m_2,0.68315148,0.01
7OZN,uniclust_oxmatch_a3m_2,0.66405022,0.011
7OZN,species_interact_uniref_a3m_4,0.66356289,0.01
7OZN,string_interact_uniref_a3m_1,0.6528554,0.011
7OZN,uniclust_oxmatch_a3m_1,0.65082765,0.01
7OZN,pdb_interact_uniref_sto_0,0.64833903,0.266
7OZN,species_interact_uniref_a3m_0,0.64214665,0.012
7OZN,no_templates_1,0.64150482,0.278
7OZN,structure_temp_dimer_a_4,0.62454158,0.011
7OZN,sequence_based_template_3,0.61847836,0.012
7OZN,uniprot_distance_uniref_a3m_1,0.60971934,0.01
7OZN,default_2,0.60844815,0.009
7OZN,uniprot_distance_uniref_sto_0,0.60215664,0.274
7OZN,custom_template_with_alphafold_models_3,0.59561694,0.011
7OZN,ori_temp_pipeline_with_alphafold_models_0,0.59221905,0.477
7OZN,string_interact_uniref_a3m_3,0.58981174,0.011
7OZN,structure_temp_dimer_a_0,0.58795452,0.474
7OZN,uniprot_distance_uniref_sto_4,0.5876354,0.012
7OZN,sequence_based_template_with_alphafold_3,0.57791626,0.011
7OZN,string_interact_uniprot_sto_0,0.57595277,0.308
7OZN,custom_template_with_alphafold_models_0,0.57589632,0.482
7OZN,species_interact_uniprot_sto_3,0.57301146,0.011
7OZN,ori_temp_pipeline_with_alphafold_models_4,0.56753075,0.011
7OZN,string_interact_uniref_a3m_4,0.56552327,0.011
7OZN,no_templates_0,0.54584628,0.011
7OZN,structure_temp_dimer_a_2,0.53339994,0.01
7OZN,structure_temp_dimer_0,0.52887094,0.376
7OZN,structure_temp_dimer_a_1,0.52858329,0.011
7OZN,pdb_interact_uniprot_sto_3,0.5130688,0.054
7OZN,species_interact_uniref_a3m_1,0.50727797,0.011
7OZN,sequence_based_template_with_alphafold_2,0.50662154,0.01
7OZN,custom_template_file_0,0.50410151,0.41
7OZN,sequence_based_template_2,0.50230747,0.014
