Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7OZN hit rate =  0/0/0

7OZN,custom_template_with_alphafold_models_3,0.40633497,0.011
7OZN,species_interact_uniref_a3m_0,0.40597764,0.012
7OZN,uniprot_distance_uniref_a3m_2,0.40592024,0.01
7OZN,ori_temp_pipeline_with_alphafold_models_1,0.40587932,0.011
7OZN,custom_template_with_alphafold_models_1,0.40582761,0.011
7OZN,no_templates_4,0.40582117,0.086
7OZN,string_interact_uniprot_sto_3,0.40581596,0.023
7OZN,string_interact_uniref_sto_0,0.40579104,0.009
7OZN,structure_temp_dimer_a_4,0.40577236,0.011
7OZN,uniprot_distance_uniprot_sto_2,0.40576831,0.035
