TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7UED,fold_7ued_4_model_3,0.27299941,0.767
7UED,fold_7ued_3_model_1,0.25199407,0.776
7UED,fold_7ued_1_model_4,0.19363207,0.426
7UED,fold_7ued_3_model_0,0.18961506,0.767
7UED,fold_7ued_5_model_1,0.18422581,0.777
7UED,fold_7ued_1_model_3,0.18368366,0.751
7UED,fold_7ued_5_model_2,0.17767657,0.769
7UED,fold_7ued_4_model_4,0.16521442,0.785
7UED,fold_7ued_3_model_2,0.15686499,0.756
7UED,fold_7ued_5_model_4,0.14666852,0.768
7UED,fold_7ued_3_model_4,0.14271604,0.762
7UED,fold_7ued_5_model_3,0.13692978,0.756
7UED,fold_7ued_1_model_2,0.13659149,0.768
7UED,fold_7ued_5_model_0,0.12616774,0.762
7UED,fold_7ued_3_model_3,0.1121738,0.764
7UED,fold_7ued_1_model_0,0.10906173,0.762
7UED,fold_7ued_1_model_1,0.10467788,0.778
7UED,fold_7ued_4_model_2,0.10106921,0.749
7UED,fold_7ued_2_model_3,0.09368936,0.759
7UED,fold_7ued_4_model_0,0.09228997,0.764
7UED,fold_7ued_4_model_1,0.06923162,0.75
7UED,fold_7ued_2_model_4,0.06348416,0.74
7UED,fold_7ued_2_model_1,0.04199195,0.785
7UED,fold_7ued_2_model_0,0.03963231,0.765
7UED,fold_7ued_2_model_2,0.03552239,0.779
