Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7Z2M hit rate =  10/2/0

7Z2M,fold_7z2m_3_model_4,0.72626984,0.439
7Z2M,fold_7z2m_3_model_3,0.61864281,0.553
7Z2M,fold_7z2m_2_model_1,0.61670691,0.422
7Z2M,fold_7z2m_5_model_4,0.61610126,0.559
7Z2M,fold_7z2m_4_model_4,0.57734144,0.416
7Z2M,fold_7z2m_1_model_3,0.55815327,0.435
7Z2M,fold_7z2m_3_model_2,0.55548346,0.421
7Z2M,fold_7z2m_4_model_0,0.54530108,0.423
7Z2M,fold_7z2m_5_model_1,0.51706445,0.419
7Z2M,fold_7z2m_3_model_0,0.51677477,0.433
