MODEL,PRED_DOCKQ
model_4_multimer_20220423_266634_tidy,0.78739321
model_4_multimer_20220423_005507_tidy,0.77070832
model_1_multimer_20220423_476080_tidy,0.76912475
model_3_multimer_20220423_476080_tidy,0.76307935
model_4_multimer_20220423_476080_tidy,0.76301205
model_5_multimer_20220423_005507_tidy,0.76247352
model_4_multimer_20220423_840023_tidy,0.75085902
ranked_2_tidy,0.75085902
model_2_multimer_20220423_005507_tidy,0.74960542
model_2_multimer_20220423_476080_tidy,0.74907863
model_2_multimer_20220423_840023_tidy,0.7475574
ranked_1_tidy,0.7475574
model_1_multimer_20220423_266634_tidy,0.74422765
model_2_multimer_20220423_266634_tidy,0.74241579
model_4_multimer_20220423_965846_tidy,0.73813432
ranked_0_tidy,0.72787124
model_1_multimer_20220423_840023_tidy,0.72787124
model_2_multimer_20220423_965846_tidy,0.68636531
model_5_multimer_20220423_840023_tidy,0.6725949
ranked_4_tidy,0.6725949
model_3_multimer_20220423_840023_tidy,0.66993952
ranked_3_tidy,0.66993952
model_5_multimer_20220423_965846_tidy,0.66167474
model_1_multimer_20220423_005507_tidy,0.65004194
model_5_multimer_20220423_266634_tidy,0.62000757
model_5_multimer_20220423_476080_tidy,0.46747911
model_1_multimer_20220423_965846_tidy,0.38442314
model_3_multimer_20220423_965846_tidy,0.28630444
model_3_multimer_20220423_005507_tidy,0.19931629
model_3_multimer_20220423_266634_tidy,0.19816379
