TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7AOH,custom_template_file_4,0.40564421,0.931
7AOH,custom_template_file_3,0.40563625,0.923
7AOH,species_interact_uniref_a3m_2,0.40561444,0.875
7AOH,structure_temp_dimer_0,0.40559256,0.928
7AOH,uniclust_oxmatch_a3m_0,0.40552619,0.921
7AOH,sequence_based_template_0,0.40552533,0.905
7AOH,structure_temp_dimer_3,0.40550151,0.924
7AOH,custom_template_file_1,0.4054907,0.928
7AOH,sequence_based_template_1,0.40549022,0.9
7AOH,uniclust_oxmatch_a3m_2,0.40548426,0.91
7AOH,species_interact_uniprot_sto_3,0.40545547,0.905
7AOH,species_interact_uniref_a3m_4,0.40543002,0.008
7AOH,structure_temp_dimer_1,0.40540445,0.936
7AOH,custom_template_file_2,0.4053627,0.925
7AOH,ori_template_pipeline_3,0.40535793,0.905
7AOH,uniprot_distance_uniprot_sto_0,0.40535197,0.89
7AOH,structure_temp_dimer_4,0.40533665,0.926
7AOH,species_interact_uniprot_sto_2,0.40530998,0.902
7AOH,species_interact_uniprot_sto_0,0.40528664,0.897
7AOH,default_4,0.40527856,0.901
7AOH,species_interact_uniref_sto_3,0.40527448,0.901
7AOH,default_2,0.40527025,0.899
7AOH,uniprot_distance_uniprot_sto_2,0.40526322,0.889
7AOH,species_interact_uniprot_sto_4,0.40525326,0.89
7AOH,pdb_interact_uniref_sto_0,0.40525138,0.901
7AOH,uniclust_oxmatch_a3m_1,0.40523681,0.919
7AOH,sequence_based_template_3,0.40522671,0.901
7AOH,uniprot_distance_uniref_sto_2,0.40522307,0.904
7AOH,ori_template_pipeline_0,0.40521911,0.895
7AOH,ori_template_pipeline_1,0.40519682,0.91
7AOH,species_interact_uniref_sto_2,0.40518671,0.896
7AOH,default_0,0.40518647,0.915
7AOH,sequence_based_template_2,0.40517977,0.87
7AOH,structure_temp_dimer_2,0.40515298,0.93
7AOH,custom_template_file_0,0.4051356,0.933
7AOH,sequence_based_template_with_alphafold_1,0.40513346,0.701
7AOH,ori_temp_pipeline_with_alphafold_models_1,0.40513295,0.701
7AOH,uniprot_distance_uniprot_sto_1,0.40512142,0.891
7AOH,custom_template_with_alphafold_models_1,0.40511915,0.701
7AOH,uniprot_distance_uniprot_sto_4,0.40511578,0.878
7AOH,species_interact_uniref_sto_0,0.40511295,0.903
7AOH,pdb_interact_uniprot_sto_0,0.40511197,0.887
7AOH,structure_temp_dimer_a_1,0.40510863,0.701
7AOH,pdb_interact_uniprot_sto_1,0.40509802,0.89
7AOH,ori_template_pipeline_2,0.40509474,0.904
7AOH,pdb_interact_uniprot_sto_3,0.40508521,0.875
7AOH,uniprot_distance_uniprot_sto_3,0.40508488,0.903
7AOH,default_3,0.40508035,0.915
7AOH,pdb_interact_uniprot_sto_4,0.40507308,0.868
7AOH,uniprot_distance_uniref_sto_1,0.40503219,0.889
7AOH,species_interact_uniref_a3m_0,0.40503091,0.907
7AOH,uniclust_oxmatch_a3m_3,0.40502506,0.897
7AOH,pdb_interact_uniref_sto_2,0.40502268,0.907
7AOH,species_interact_uniref_sto_1,0.40500915,0.917
7AOH,species_interact_uniprot_sto_1,0.40499249,0.886
7AOH,sequence_based_template_4,0.40498453,0.878
7AOH,pdb_interact_uniref_sto_4,0.4049814,0.903
7AOH,uniclust_oxmatch_a3m_4,0.40494213,0.857
7AOH,uniprot_distance_uniref_sto_4,0.40494105,0.907
7AOH,species_interact_uniref_a3m_3,0.40493619,0.835
7AOH,ori_template_pipeline_4,0.40493485,0.887
7AOH,custom_template_with_alphafold_models_3,0.40492541,0.699
7AOH,species_interact_uniref_sto_4,0.40492442,0.889
7AOH,custom_template_with_alphafold_models_4,0.4049004,0.676
7AOH,pdb_interact_uniref_sto_1,0.40489852,0.886
7AOH,custom_template_with_alphafold_models_0,0.40489772,0.747
7AOH,structure_temp_dimer_a_3,0.40489304,0.699
7AOH,sequence_based_template_with_alphafold_3,0.40488943,0.699
7AOH,ori_temp_pipeline_with_alphafold_models_3,0.40488937,0.699
7AOH,structure_temp_dimer_a_4,0.40487257,0.676
7AOH,sequence_based_template_with_alphafold_4,0.40487131,0.676
7AOH,uniprot_distance_uniref_sto_0,0.40486887,0.897
7AOH,structure_temp_dimer_a_0,0.40486327,0.747
7AOH,ori_temp_pipeline_with_alphafold_models_4,0.40485999,0.676
7AOH,default_1,0.40484357,0.889
7AOH,sequence_based_template_with_alphafold_0,0.40482074,0.747
7AOH,ori_temp_pipeline_with_alphafold_models_0,0.40480363,0.747
7AOH,pdb_interact_uniref_sto_3,0.40480331,0.89
7AOH,pdb_interact_uniprot_sto_2,0.40477183,0.873
7AOH,species_interact_uniref_a3m_1,0.40474901,0.897
7AOH,uniprot_distance_uniref_sto_3,0.40474871,0.923
7AOH,no_templates_2,0.40453747,0.649
7AOH,no_templates_1,0.40440762,0.615
7AOH,structure_temp_dimer_a_2,0.40425631,0.716
7AOH,ori_temp_pipeline_with_alphafold_models_2,0.40421721,0.716
7AOH,sequence_based_template_with_alphafold_2,0.40420988,0.716
7AOH,custom_template_with_alphafold_models_2,0.40418372,0.716
7AOH,no_templates_4,0.40394774,0.472
7AOH,no_templates_3,0.40357608,0.582
7AOH,no_templates_0,0.40353429,0.59
