TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
3U7Y,model_5_multimer_20220423_993088,0.40484783,0.805
3U7Y,model_5_multimer_20220423_078501,0.40464827,0.784
3U7Y,model_5_multimer_20220423_305297,0.40434662,0.045
3U7Y,ranked_1,0.40434662,0.045
3U7Y,model_2_multimer_20220423_078501,0.40416509,0.046
3U7Y,model_1_multimer_20220423_359803,0.40416247,0.044
3U7Y,model_2_multimer_20220423_359803,0.40415657,0.041
3U7Y,ranked_3,0.40412965,0.06
3U7Y,model_2_multimer_20220423_305297,0.40412965,0.06
3U7Y,model_2_multimer_20220423_513039,0.40405211,0.049
3U7Y,model_4_multimer_20220423_359803,0.404044,0.045
3U7Y,model_4_multimer_20220423_513039,0.40401623,0.038
3U7Y,model_3_multimer_20220423_078501,0.40398228,0.066
3U7Y,ranked_2,0.40397426,0.047
3U7Y,model_4_multimer_20220423_305297,0.40397426,0.047
3U7Y,model_1_multimer_20220423_993088,0.40396777,0.033
3U7Y,ranked_4,0.40394717,0.039
3U7Y,model_1_multimer_20220423_305297,0.40394717,0.039
3U7Y,model_2_multimer_20220423_993088,0.4039242,0.049
3U7Y,model_5_multimer_20220423_513039,0.40390688,0.045
3U7Y,model_5_multimer_20220423_359803,0.40390161,0.033
3U7Y,model_3_multimer_20220423_359803,0.40381363,0.043
3U7Y,model_3_multimer_20220423_993088,0.40378416,0.064
3U7Y,model_4_multimer_20220423_078501,0.40372086,0.037
3U7Y,model_1_multimer_20220423_078501,0.40364641,0.034
3U7Y,ranked_0,0.4035922,0.074
3U7Y,model_3_multimer_20220423_305297,0.4035922,0.074
3U7Y,model_1_multimer_20220423_513039,0.40352944,0.042
3U7Y,model_4_multimer_20220423_993088,0.40349492,0.043
3U7Y,model_3_multimer_20220423_513039,0.40349028,0.057
