TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7ZR7,fold_7zr7_3_model_4,0.40543398,0.506
7ZR7,fold_7zr7_4_model_3,0.40541905,0.516
7ZR7,fold_7zr7_4_model_0,0.40526259,0.527
7ZR7,fold_7zr7_2_model_4,0.40512887,0.846
7ZR7,fold_7zr7_1_model_2,0.40503576,0.792
7ZR7,fold_7zr7_4_model_2,0.40496927,0.538
7ZR7,fold_7zr7_5_model_2,0.40494961,0.508
7ZR7,fold_7zr7_3_model_2,0.40494299,0.859
7ZR7,fold_7zr7_1_model_3,0.40472779,0.532
7ZR7,fold_7zr7_1_model_0,0.40472037,0.847
7ZR7,fold_7zr7_3_model_3,0.40471125,0.52
7ZR7,fold_7zr7_5_model_4,0.40468985,0.522
7ZR7,fold_7zr7_2_model_0,0.40464407,0.515
7ZR7,fold_7zr7_3_model_0,0.40464133,0.843
7ZR7,fold_7zr7_1_model_1,0.4046132,0.506
7ZR7,fold_7zr7_2_model_3,0.4045006,0.513
7ZR7,fold_7zr7_1_model_4,0.40446386,0.522
7ZR7,fold_7zr7_2_model_1,0.4044252,0.453
7ZR7,fold_7zr7_4_model_4,0.4044081,0.511
7ZR7,fold_7zr7_4_model_1,0.40439391,0.537
7ZR7,fold_7zr7_3_model_1,0.40402871,0.493
7ZR7,fold_7zr7_5_model_0,0.40390837,0.51
7ZR7,fold_7zr7_5_model_3,0.40388733,0.522
7ZR7,fold_7zr7_2_model_2,0.40375549,0.515
7ZR7,fold_7zr7_5_model_1,0.40318796,0.515
