TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7SGM,fold_7sgm_2_model_3,0.36203378,0.824
7SGM,fold_7sgm_2_model_1,0.36090702,0.833
7SGM,fold_7sgm_2_model_0,0.36060801,0.566
7SGM,fold_7sgm_1_model_3,0.36041173,0.829
7SGM,fold_7sgm_2_model_2,0.36029658,0.837
7SGM,fold_7sgm_5_model_2,0.36025584,0.571
7SGM,fold_7sgm_4_model_2,0.36021501,0.576
7SGM,fold_7sgm_4_model_0,0.35991013,0.543
7SGM,fold_7sgm_1_model_4,0.35982114,0.851
7SGM,fold_7sgm_5_model_0,0.35980797,0.545
7SGM,fold_7sgm_4_model_3,0.35977158,0.572
7SGM,fold_7sgm_1_model_2,0.35971102,0.563
7SGM,fold_7sgm_3_model_3,0.35969043,0.783
7SGM,fold_7sgm_3_model_1,0.35966897,0.834
7SGM,fold_7sgm_5_model_1,0.35913956,0.564
7SGM,fold_7sgm_1_model_1,0.35907745,0.535
7SGM,fold_7sgm_4_model_1,0.35898623,0.54
7SGM,fold_7sgm_2_model_4,0.35876209,0.793
7SGM,fold_7sgm_1_model_0,0.3586649,0.555
7SGM,fold_7sgm_4_model_4,0.35862792,0.548
7SGM,fold_7sgm_3_model_0,0.35800949,0.845
7SGM,fold_7sgm_5_model_3,0.35786766,0.559
7SGM,fold_7sgm_3_model_2,0.35786417,0.817
7SGM,fold_7sgm_3_model_4,0.35766456,0.835
7SGM,fold_7sgm_5_model_4,0.35518783,0.564
