MODEL,PRED_DOCKQ
model_5_multimer_20220423_993088_tidy,0.45093498
model_5_multimer_20220423_078501_tidy,0.22251025
model_4_multimer_20220423_513039_tidy,0.08268434
model_4_multimer_20220423_359803_tidy,0.08106144
model_5_multimer_20220423_513039_tidy,0.07655591
model_5_multimer_20220423_305297_tidy,0.07217119
ranked_1_tidy,0.07217119
model_4_multimer_20220423_993088_tidy,0.06902933
model_5_multimer_20220423_359803_tidy,0.0504852
model_3_multimer_20220423_359803_tidy,0.04864275
ranked_2_tidy,0.04578815
model_4_multimer_20220423_305297_tidy,0.04578815
model_4_multimer_20220423_078501_tidy,0.04214974
model_3_multimer_20220423_993088_tidy,0.03903193
ranked_0_tidy,0.03538274
model_3_multimer_20220423_305297_tidy,0.03538274
model_3_multimer_20220423_078501_tidy,0.03414276
model_2_multimer_20220423_359803_tidy,0.03312361
model_1_multimer_20220423_078501_tidy,0.03292688
model_1_multimer_20220423_513039_tidy,0.03196511
model_1_multimer_20220423_305297_tidy,0.03158649
ranked_4_tidy,0.03158649
model_3_multimer_20220423_513039_tidy,0.02917367
model_1_multimer_20220423_993088_tidy,0.0281233
model_2_multimer_20220423_078501_tidy,0.02724729
model_2_multimer_20220423_305297_tidy,0.02436343
ranked_3_tidy,0.02436343
model_2_multimer_20220423_993088_tidy,0.02243006
model_1_multimer_20220423_359803_tidy,0.02187875
model_2_multimer_20220423_513039_tidy,0.01851341
