Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7O27 hit rate =  10/10/0

7O27,uniclust_oxmatch_a3m_0,0.37492406,0.742
7O27,string_interact_uniref_sto_2,0.37434396,0.713
7O27,uniprot_distance_uniprot_sto_1,0.37408924,0.681
7O27,pdb_interact_uniprot_sto_0,0.3739996,0.684
7O27,pdb_interact_uniref_a3m_1,0.3734268,0.758
7O27,pdb_interact_uniref_sto_3,0.37337244,0.703
7O27,default_4,0.37307668,0.716
7O27,uniprot_distance_uniprot_sto_3,0.37300652,0.705
7O27,sequence_based_template_3,0.37298939,0.631
7O27,species_interact_uniref_sto_0,0.3728641,0.694
