Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7SGM hit rate =  10/10/3

7SGM,fold_7sgm_2_model_1,0.32335404,0.833
7SGM,fold_7sgm_2_model_4,0.1880001,0.793
7SGM,fold_7sgm_2_model_2,0.18773475,0.837
7SGM,fold_7sgm_5_model_0,0.15863438,0.545
7SGM,fold_7sgm_5_model_4,0.14013915,0.564
7SGM,fold_7sgm_1_model_3,0.13304901,0.829
7SGM,fold_7sgm_4_model_2,0.12679529,0.576
7SGM,fold_7sgm_2_model_0,0.11509515,0.566
7SGM,fold_7sgm_4_model_4,0.11069116,0.548
7SGM,fold_7sgm_4_model_1,0.10991851,0.54
