TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7TEE,fold_7tee_2_model_4,0.47454393,0.577
7TEE,fold_7tee_5_model_4,0.44986656,0.502
7TEE,fold_7tee_4_model_0,0.4041236,0.417
7TEE,fold_7tee_4_model_3,0.39980122,0.566
7TEE,fold_7tee_4_model_1,0.38939244,0.415
7TEE,fold_7tee_5_model_0,0.38544324,0.422
7TEE,fold_7tee_1_model_1,0.37616006,0.424
7TEE,fold_7tee_4_model_4,0.37551236,0.519
7TEE,fold_7tee_3_model_0,0.36640513,0.509
7TEE,fold_7tee_2_model_0,0.36291176,0.424
7TEE,fold_7tee_1_model_0,0.36116216,0.42
7TEE,fold_7tee_2_model_3,0.35942763,0.405
7TEE,fold_7tee_2_model_2,0.35738501,0.414
7TEE,fold_7tee_2_model_1,0.35723501,0.419
7TEE,fold_7tee_3_model_2,0.35629794,0.542
7TEE,fold_7tee_3_model_3,0.34850988,0.531
7TEE,fold_7tee_4_model_2,0.34784183,0.411
7TEE,fold_7tee_1_model_2,0.34538013,0.415
7TEE,fold_7tee_5_model_1,0.34456542,0.412
7TEE,fold_7tee_3_model_1,0.34123626,0.533
7TEE,fold_7tee_5_model_3,0.31501055,0.493
7TEE,fold_7tee_1_model_4,0.29782557,0.537
7TEE,fold_7tee_1_model_3,0.29493085,0.408
7TEE,fold_7tee_3_model_4,0.27288869,0.488
7TEE,fold_7tee_5_model_2,0.24880503,0.406
