MODEL,PRED_DOCKQ
ori_template_pipeline_4,0.71671993
uniprot_distance_uniprot_sto_2,0.69885117
species_interact_uniref_sto_4,0.66957796
ori_template_pipeline_2,0.66313964
string_interact_uniprot_sto_1,0.66244066
sequence_based_template_4,0.66109937
species_interact_uniprot_sto_4,0.65693676
structure_temp_dimer_4,0.65387666
custom_template_file_4,0.65077496
sequence_based_template_2,0.64309299
no_templates_1,0.63884962
species_interact_uniref_sto_0,0.63866371
custom_template_file_1,0.63644832
sequence_based_template_3,0.63253582
uniprot_distance_uniref_sto_4,0.6313014
default_2,0.62967521
uniprot_distance_uniref_sto_0,0.62869656
structure_temp_dimer_a_3,0.62808144
structure_temp_dimer_a_4,0.62726319
no_templates_0,0.62615788
string_interact_uniref_sto_1,0.62514305
uniclust_oxmatch_a3m_4,0.62503797
structure_temp_dimer_2,0.62454569
structure_temp_dimer_1,0.6243037
uniprot_distance_uniref_a3m_4,0.62363881
default_1,0.62000448
custom_template_file_0,0.61574912
no_templates_2,0.6133638
custom_template_with_alphafold_models_0,0.61017227
sequence_based_template_with_alphafold_0,0.61017227
ori_temp_pipeline_with_alphafold_models_0,0.60915518
sequence_based_template_with_alphafold_4,0.60901737
custom_template_with_alphafold_models_4,0.60901737
species_interact_uniprot_sto_2,0.60789651
ori_temp_pipeline_with_alphafold_models_3,0.60608125
custom_template_with_alphafold_models_1,0.59701014
sequence_based_template_with_alphafold_1,0.59701014
structure_temp_dimer_a_1,0.59545922
structure_temp_dimer_a_0,0.59517843
uniclust_oxmatch_a3m_1,0.59235573
structure_temp_dimer_3,0.59205872
ori_template_pipeline_0,0.59200394
default_0,0.59155387
no_templates_3,0.58831036
ori_temp_pipeline_with_alphafold_models_1,0.58804262
uniclust_oxmatch_a3m_0,0.58530295
uniprot_distance_uniref_sto_1,0.58517158
sequence_based_template_0,0.58450294
structure_temp_dimer_0,0.58417171
ori_temp_pipeline_with_alphafold_models_2,0.580809
string_interact_uniref_sto_3,0.58056092
sequence_based_template_with_alphafold_3,0.57902378
custom_template_with_alphafold_models_3,0.57902378
string_interact_uniref_sto_4,0.57839036
species_interact_uniref_a3m_2,0.57659113
custom_template_file_3,0.5762043
default_4,0.57334679
custom_template_with_alphafold_models_2,0.57297534
sequence_based_template_with_alphafold_2,0.57297534
uniprot_distance_uniref_a3m_1,0.57278782
string_interact_uniref_a3m_1,0.57256395
pdb_interact_uniref_a3m_1,0.57256395
species_interact_uniref_a3m_0,0.56971878
structure_temp_dimer_a_2,0.568021
species_interact_uniprot_sto_1,0.56379312
species_interact_uniref_sto_1,0.56326813
string_interact_uniref_a3m_4,0.56323105
pdb_interact_uniref_a3m_4,0.56323105
species_interact_uniprot_sto_3,0.56011909
string_interact_uniprot_sto_0,0.55465859
string_interact_uniref_sto_0,0.55320907
no_templates_4,0.5492357
string_interact_uniprot_sto_2,0.5444684
uniclust_oxmatch_a3m_2,0.54145443
uniclust_oxmatch_a3m_3,0.51925099
species_interact_uniref_sto_3,0.51732177
ori_temp_pipeline_with_alphafold_models_4,0.512757
string_interact_uniprot_sto_3,0.51201808
custom_template_file_2,0.50900877
ori_template_pipeline_1,0.49190712
sequence_based_template_1,0.48985499
uniprot_distance_uniref_sto_2,0.46136466
string_interact_uniref_sto_2,0.45457017
species_interact_uniref_a3m_3,0.44865018
species_interact_uniref_sto_2,0.41576824
species_interact_uniprot_sto_0,0.41398427
uniprot_distance_uniref_sto_3,0.40836599
species_interact_uniref_a3m_1,0.40068048
string_interact_uniref_a3m_0,0.39422345
pdb_interact_uniref_a3m_0,0.39422345
uniprot_distance_uniref_a3m_0,0.39126518
uniprot_distance_uniref_a3m_2,0.38529867
pdb_interact_uniref_a3m_2,0.38282132
string_interact_uniref_a3m_2,0.38282132
species_interact_uniref_a3m_4,0.34666902
uniprot_distance_uniprot_sto_0,0.33699188
uniprot_distance_uniprot_sto_1,0.3084881
ori_template_pipeline_3,0.27756664
default_3,0.2664108
string_interact_uniprot_sto_4,0.20506892
uniprot_distance_uniprot_sto_3,0.13604374
uniprot_distance_uniref_a3m_3,0.13200668
pdb_interact_uniref_a3m_3,0.11369157
string_interact_uniref_a3m_3,0.11369157
uniprot_distance_uniprot_sto_4,0.0565607
