Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7OEL hit rate =  10/9/0

7OEL,uniprot_distance_uniref_sto_3,0.42395326,0.724
7OEL,species_interact_uniref_sto_3,0.42389113,0.725
7OEL,string_interact_uniref_sto_1,0.42377871,0.724
7OEL,no_templates_1,0.42365724,0.38
7OEL,structure_temp_dimer_0,0.42353857,0.696
7OEL,uniprot_distance_uniprot_sto_1,0.42345005,0.725
7OEL,ori_template_pipeline_4,0.423448,0.723
7OEL,custom_template_file_0,0.42340758,0.696
7OEL,no_templates_3,0.42338598,0.5
7OEL,species_interact_uniprot_sto_2,0.42330304,0.721
