TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
5GRJ,model_5_multimer_20220423_965401,0.77084476,0.664
5GRJ,model_5_multimer_20220423_103678,0.66680902,0.755
5GRJ,model_1_multimer_20220423_406500,0.61023653,0.771
5GRJ,model_2_multimer_20220423_377030,0.51401544,0.729
5GRJ,model_5_multimer_20220423_377030,0.48590773,0.76
5GRJ,model_1_multimer_20220423_693642,0.45202073,0.764
5GRJ,ranked_0,0.45202073,0.764
5GRJ,model_3_multimer_20220423_965401,0.42720371,0.776
5GRJ,model_5_multimer_20220423_406500,0.42142475,0.762
5GRJ,ranked_3,0.39611623,0.558
5GRJ,model_4_multimer_20220423_693642,0.39611623,0.558
5GRJ,model_3_multimer_20220423_103678,0.39459288,0.788
5GRJ,ranked_1,0.36675462,0.752
5GRJ,model_5_multimer_20220423_693642,0.36675462,0.752
5GRJ,model_3_multimer_20220423_406500,0.36261436,0.693
5GRJ,ranked_4,0.29235065,0.724
5GRJ,model_3_multimer_20220423_693642,0.29235065,0.724
5GRJ,model_3_multimer_20220423_377030,0.24867526,0.732
5GRJ,model_4_multimer_20220423_377030,0.21561825,0.551
5GRJ,model_4_multimer_20220423_965401,0.20648661,0.193
5GRJ,model_2_multimer_20220423_693642,0.19062591,0.562
5GRJ,ranked_2,0.19062591,0.562
5GRJ,model_1_multimer_20220423_103678,0.17954162,0.014
5GRJ,model_4_multimer_20220423_406500,0.12552302,0.165
5GRJ,model_1_multimer_20220423_377030,0.12088115,0.433
5GRJ,model_4_multimer_20220423_103678,0.09564767,0.165
5GRJ,model_1_multimer_20220423_965401,0.08345637,0.014
5GRJ,model_2_multimer_20220423_406500,0.05021216,0.012
5GRJ,model_2_multimer_20220423_103678,0.02272613,0.017
5GRJ,model_2_multimer_20220423_965401,0.01560286,0.034
