TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7SBG,fold_7sbg_4_model_2,0.54787385,0.645
7SBG,fold_7sbg_1_model_4,0.40641075,0.433
7SBG,fold_7sbg_5_model_4,0.37914014,0.646
7SBG,fold_7sbg_4_model_4,0.37116408,0.662
7SBG,fold_7sbg_5_model_0,0.36722568,0.656
7SBG,fold_7sbg_4_model_3,0.36615339,0.684
7SBG,fold_7sbg_4_model_1,0.35238588,0.641
7SBG,fold_7sbg_5_model_2,0.31960109,0.642
7SBG,fold_7sbg_2_model_1,0.30600819,0.447
7SBG,fold_7sbg_5_model_3,0.30420825,0.635
7SBG,fold_7sbg_5_model_1,0.29807445,0.684
7SBG,fold_7sbg_4_model_0,0.29133466,0.659
7SBG,fold_7sbg_1_model_3,0.28193781,0.419
7SBG,fold_7sbg_1_model_2,0.21960463,0.65
7SBG,fold_7sbg_2_model_0,0.20435837,0.432
7SBG,fold_7sbg_3_model_0,0.20309278,0.432
7SBG,fold_7sbg_2_model_3,0.19752586,0.428
7SBG,fold_7sbg_3_model_4,0.16937016,0.421
7SBG,fold_7sbg_2_model_2,0.15822765,0.431
7SBG,fold_7sbg_2_model_4,0.1415724,0.478
7SBG,fold_7sbg_3_model_3,0.12090409,0.435
7SBG,fold_7sbg_3_model_2,0.11531375,0.414
7SBG,fold_7sbg_1_model_1,0.09580229,0.456
7SBG,fold_7sbg_1_model_0,0.08500617,0.416
7SBG,fold_7sbg_3_model_1,0.08235643,0.431
