MODEL,PRED_DOCKQ
model_5_multimer_20220423_050790_tidy,0.38490751
model_5_multimer_20220423_304319_tidy,0.38490713
ranked_0_tidy,0.38446799
model_5_multimer_20220423_196616_tidy,0.38446799
model_4_multimer_20220423_931651_tidy,0.3844054
model_5_multimer_20220423_931651_tidy,0.38421819
model_5_multimer_20220423_285424_tidy,0.3841587
model_3_multimer_20220423_304319_tidy,0.38373283
model_4_multimer_20220423_285424_tidy,0.3835589
model_3_multimer_20220423_931651_tidy,0.38346261
model_4_multimer_20220423_304319_tidy,0.38329384
model_1_multimer_20220423_931651_tidy,0.38327542
model_3_multimer_20220423_050790_tidy,0.38322154
ranked_1_tidy,0.38319185
model_4_multimer_20220423_196616_tidy,0.38319185
model_3_multimer_20220423_196616_tidy,0.38305166
ranked_3_tidy,0.38305166
model_1_multimer_20220423_285424_tidy,0.38299528
model_1_multimer_20220423_050790_tidy,0.38261011
model_2_multimer_20220423_050790_tidy,0.38254485
model_2_multimer_20220423_285424_tidy,0.38247621
model_4_multimer_20220423_050790_tidy,0.38240281
model_3_multimer_20220423_285424_tidy,0.3822878
model_1_multimer_20220423_304319_tidy,0.38195601
model_2_multimer_20220423_304319_tidy,0.38149673
model_2_multimer_20220423_931651_tidy,0.38147417
model_1_multimer_20220423_196616_tidy,0.38040021
ranked_4_tidy,0.38040021
model_2_multimer_20220423_196616_tidy,0.37960559
ranked_2_tidy,0.37960559
