TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
5KOV,model_1_multimer_20220423_066513,0.012603,0.192
5KOV,ranked_0,0.00986573,0.183
5KOV,model_5_multimer_20220423_842283,0.00986573,0.183
5KOV,model_5_multimer_20220423_018234,0.00701475,0.2
5KOV,model_4_multimer_20220423_920758,0.00676885,0.19
5KOV,model_5_multimer_20220423_066513,0.00533192,0.187
5KOV,model_4_multimer_20220423_018234,0.00491836,0.254
5KOV,model_5_multimer_20220423_920758,0.00476066,0.186
5KOV,model_5_multimer_20220423_338795,0.00466644,0.188
5KOV,model_1_multimer_20220423_018234,0.00434274,0.186
5KOV,model_1_multimer_20220423_920758,0.00413069,0.184
5KOV,model_1_multimer_20220423_338795,0.00358961,0.21
5KOV,ranked_3,0.0035356,0.179
5KOV,model_4_multimer_20220423_842283,0.0035356,0.179
5KOV,model_4_multimer_20220423_066513,0.0030926,0.175
5KOV,ranked_1,0.00254646,0.18
5KOV,model_1_multimer_20220423_842283,0.00254646,0.18
5KOV,model_4_multimer_20220423_338795,0.00235289,0.18
5KOV,model_2_multimer_20220423_018234,0.0022783,0.179
5KOV,ranked_4,0.0022068,0.19
5KOV,model_2_multimer_20220423_842283,0.0022068,0.19
5KOV,model_2_multimer_20220423_920758,0.00218774,0.193
5KOV,model_2_multimer_20220423_338795,0.00191589,0.185
5KOV,model_3_multimer_20220423_842283,0.00179648,0.205
5KOV,ranked_2,0.00179648,0.205
5KOV,model_3_multimer_20220423_066513,0.00166712,0.189
5KOV,model_3_multimer_20220423_018234,0.00164,0.216
5KOV,model_3_multimer_20220423_338795,0.00150767,0.186
5KOV,model_2_multimer_20220423_066513,0.00130963,0.185
5KOV,model_3_multimer_20220423_920758,0.00058253,0.27
