MODEL,PRED_DOCKQ
fold_7sgm_2_model_3,0.44288877
fold_7sgm_1_model_4,0.44288632
fold_7sgm_1_model_3,0.44282207
fold_7sgm_1_model_2,0.44275999
fold_7sgm_2_model_2,0.44274753
fold_7sgm_4_model_2,0.44273734
fold_7sgm_1_model_0,0.44273627
fold_7sgm_3_model_3,0.44273248
fold_7sgm_2_model_0,0.44272459
fold_7sgm_2_model_1,0.442718
fold_7sgm_4_model_0,0.44270265
fold_7sgm_3_model_1,0.44269803
fold_7sgm_3_model_4,0.44269323
fold_7sgm_2_model_4,0.44267744
fold_7sgm_1_model_1,0.44267648
fold_7sgm_3_model_2,0.44255018
fold_7sgm_3_model_0,0.44254661
fold_7sgm_4_model_1,0.44252142
fold_7sgm_4_model_4,0.44234306
fold_7sgm_5_model_4,0.44232804
fold_7sgm_5_model_1,0.44231811
fold_7sgm_4_model_3,0.44226322
fold_7sgm_5_model_3,0.44225875
fold_7sgm_5_model_2,0.44224307
fold_7sgm_5_model_0,0.44215751
