TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7VYR,fold_7vyr_4_model_1,0.34655324,0.806
7VYR,fold_7vyr_5_model_4,0.34328783,0.794
7VYR,fold_7vyr_5_model_1,0.32915318,0.791
7VYR,fold_7vyr_3_model_2,0.3222276,0.857
7VYR,fold_7vyr_3_model_0,0.31237495,0.865
7VYR,fold_7vyr_3_model_1,0.30645683,0.852
7VYR,fold_7vyr_4_model_3,0.2905384,0.84
7VYR,fold_7vyr_4_model_2,0.28956258,0.851
7VYR,fold_7vyr_3_model_3,0.28387937,0.842
7VYR,fold_7vyr_4_model_0,0.2754083,0.848
7VYR,fold_7vyr_1_model_2,0.25685427,0.891
7VYR,fold_7vyr_2_model_0,0.24773178,0.844
7VYR,fold_7vyr_2_model_3,0.24731423,0.868
7VYR,fold_7vyr_1_model_0,0.24348117,0.845
7VYR,fold_7vyr_2_model_1,0.23063336,0.845
7VYR,fold_7vyr_5_model_2,0.22432204,0.842
7VYR,fold_7vyr_1_model_1,0.21988335,0.874
7VYR,fold_7vyr_1_model_3,0.21736826,0.867
7VYR,fold_7vyr_3_model_4,0.21618345,0.778
7VYR,fold_7vyr_4_model_4,0.20035318,0.851
7VYR,fold_7vyr_5_model_0,0.19366913,0.731
7VYR,fold_7vyr_2_model_4,0.18407664,0.726
7VYR,fold_7vyr_2_model_2,0.17888416,0.841
7VYR,fold_7vyr_5_model_3,0.13974299,0.843
7VYR,fold_7vyr_1_model_4,0.04801557,0.555
