TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
4M5Z,model_5_multimer_20220423_154353,0.47716525,0.548
4M5Z,ranked_3,0.4486399,0.568
4M5Z,model_4_multimer_20220423_928474,0.4486399,0.568
4M5Z,model_4_multimer_20220423_746165,0.43814647,0.561
4M5Z,model_4_multimer_20220423_823448,0.43503645,0.58
4M5Z,model_3_multimer_20220423_746165,0.43006825,0.787
4M5Z,model_3_multimer_20220423_154353,0.42065403,0.787
4M5Z,model_4_multimer_20220423_849432,0.40190759,0.551
4M5Z,ranked_4,0.40159991,0.669
4M5Z,model_3_multimer_20220423_928474,0.40159991,0.669
4M5Z,model_5_multimer_20220423_746165,0.39715803,0.555
4M5Z,model_1_multimer_20220423_849432,0.39503628,0.6
4M5Z,model_3_multimer_20220423_823448,0.39028272,0.802
4M5Z,model_2_multimer_20220423_849432,0.38244432,0.546
4M5Z,model_2_multimer_20220423_746165,0.37861836,0.56
4M5Z,model_5_multimer_20220423_823448,0.37283885,0.599
4M5Z,model_4_multimer_20220423_154353,0.37051699,0.581
4M5Z,model_2_multimer_20220423_928474,0.3668538,0.578
4M5Z,ranked_2,0.3668538,0.578
4M5Z,model_1_multimer_20220423_823448,0.36194319,0.607
4M5Z,model_1_multimer_20220423_928474,0.35869601,0.614
4M5Z,ranked_1,0.35869601,0.614
4M5Z,model_5_multimer_20220423_849432,0.35201073,0.533
4M5Z,model_2_multimer_20220423_823448,0.34872153,0.547
4M5Z,model_1_multimer_20220423_746165,0.3275983,0.622
4M5Z,model_2_multimer_20220423_154353,0.3000263,0.554
4M5Z,model_1_multimer_20220423_154353,0.28429174,0.634
4M5Z,model_3_multimer_20220423_849432,0.26335555,0.776
4M5Z,model_5_multimer_20220423_928474,0.2554321,0.617
4M5Z,ranked_0,0.2554321,0.617
