MODEL,PRED_DOCKQ
model_5_multimer_20220423_965401_tidy,0.42342439
model_1_multimer_20220423_406500_tidy,0.42304644
model_1_multimer_20220423_693642_tidy,0.42286202
ranked_0_tidy,0.42286202
model_3_multimer_20220423_103678_tidy,0.42284921
model_5_multimer_20220423_377030_tidy,0.42284301
ranked_1_tidy,0.42283118
model_5_multimer_20220423_693642_tidy,0.42283118
model_2_multimer_20220423_377030_tidy,0.42276615
model_5_multimer_20220423_103678_tidy,0.42274651
model_5_multimer_20220423_406500_tidy,0.42271915
model_3_multimer_20220423_965401_tidy,0.42269227
model_3_multimer_20220423_377030_tidy,0.42246738
model_1_multimer_20220423_103678_tidy,0.42239025
model_2_multimer_20220423_965401_tidy,0.42220977
model_4_multimer_20220423_693642_tidy,0.42206055
ranked_3_tidy,0.42206055
ranked_4_tidy,0.42204174
model_3_multimer_20220423_693642_tidy,0.42204174
model_4_multimer_20220423_377030_tidy,0.42187831
model_4_multimer_20220423_103678_tidy,0.4217976
model_4_multimer_20220423_406500_tidy,0.42174286
model_2_multimer_20220423_406500_tidy,0.42158458
model_3_multimer_20220423_406500_tidy,0.42155606
model_1_multimer_20220423_965401_tidy,0.42154703
model_1_multimer_20220423_377030_tidy,0.42132226
model_2_multimer_20220423_693642_tidy,0.42131749
ranked_2_tidy,0.42131749
model_4_multimer_20220423_965401_tidy,0.42129222
model_2_multimer_20220423_103678_tidy,0.42128211
