Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

8F8X hit rate =  0/0/0

8F8X,fold_8f8x_5_model_4,0.77069932,0.102
8F8X,fold_8f8x_1_model_1,0.76527441,0.008
8F8X,fold_8f8x_3_model_0,0.68431395,0.015
8F8X,fold_8f8x_1_model_4,0.66334575,0.099
8F8X,fold_8f8x_2_model_2,0.65903062,0.01
8F8X,fold_8f8x_3_model_1,0.64532304,0.009
8F8X,fold_8f8x_1_model_0,0.60446894,0.011
8F8X,fold_8f8x_4_model_0,0.53250843,0.011
8F8X,fold_8f8x_4_model_3,0.47343719,0.01
8F8X,fold_8f8x_2_model_0,0.47112179,0.012
