TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7AMV,ori_temp_pipeline_with_alphafold_models_3,0.772497,0.823
7AMV,sequence_based_template_with_alphafold_3,0.7671535,0.823
7AMV,structure_temp_dimer_a_3,0.75931299,0.823
7AMV,structure_temp_dimer_3,0.75446391,0.887
7AMV,structure_temp_dimer_4,0.74993455,0.886
7AMV,species_interact_uniprot_sto_3,0.74527413,0.87
7AMV,custom_template_with_alphafold_models_3,0.74480957,0.823
7AMV,ori_template_pipeline_4,0.74454933,0.874
7AMV,structure_temp_dimer_a_1,0.73684686,0.809
7AMV,structure_temp_dimer_a_2,0.73667061,0.818
7AMV,structure_temp_dimer_2,0.73655021,0.888
7AMV,sequence_based_template_with_alphafold_1,0.73561472,0.809
7AMV,sequence_based_template_3,0.73289782,0.875
7AMV,ori_template_pipeline_3,0.73001504,0.871
7AMV,species_interact_uniprot_sto_0,0.72376907,0.872
7AMV,species_interact_uniprot_sto_2,0.7233972,0.868
7AMV,custom_template_file_0,0.72321582,0.881
7AMV,ori_temp_pipeline_with_alphafold_models_1,0.72290033,0.809
7AMV,ori_temp_pipeline_with_alphafold_models_2,0.72154492,0.818
7AMV,sequence_based_template_4,0.72097224,0.88
7AMV,structure_temp_dimer_0,0.71718109,0.886
7AMV,sequence_based_template_2,0.71702749,0.877
7AMV,pdb_interact_uniprot_sto_4,0.716052,0.87
7AMV,pdb_interact_uniprot_sto_0,0.71575511,0.873
7AMV,custom_template_with_alphafold_models_1,0.71493852,0.809
7AMV,default_4,0.71434885,0.871
7AMV,structure_temp_dimer_1,0.7139799,0.884
7AMV,structure_temp_dimer_a_4,0.71395105,0.826
7AMV,custom_template_with_alphafold_models_2,0.71376437,0.818
7AMV,pdb_interact_uniprot_sto_3,0.71229208,0.868
7AMV,sequence_based_template_1,0.71210408,0.878
7AMV,custom_template_with_alphafold_models_4,0.711766,0.826
7AMV,ori_template_pipeline_2,0.71082169,0.867
7AMV,sequence_based_template_0,0.7094025,0.878
7AMV,sequence_based_template_with_alphafold_4,0.70829731,0.826
7AMV,species_interact_uniref_sto_0,0.70785201,0.873
7AMV,default_2,0.70700002,0.873
7AMV,ori_temp_pipeline_with_alphafold_models_4,0.70538062,0.826
7AMV,species_interact_uniref_sto_1,0.70105177,0.875
7AMV,sequence_based_template_with_alphafold_2,0.70029402,0.819
7AMV,uniclust_oxmatch_a3m_1,0.69608283,0.877
7AMV,default_1,0.69363815,0.873
7AMV,pdb_interact_uniprot_sto_1,0.69359702,0.869
7AMV,ori_template_pipeline_1,0.692114,0.869
7AMV,species_interact_uniprot_sto_4,0.68804312,0.862
7AMV,species_interact_uniref_sto_4,0.68770778,0.871
7AMV,species_interact_uniref_sto_3,0.68642247,0.868
7AMV,uniclust_oxmatch_a3m_2,0.68305534,0.87
7AMV,default_0,0.68252027,0.876
7AMV,custom_template_file_4,0.6823405,0.883
7AMV,custom_template_with_alphafold_models_0,0.67833441,0.824
7AMV,no_templates_2,0.6780777,0.64
7AMV,ori_template_pipeline_0,0.67701316,0.875
7AMV,custom_template_file_2,0.67594779,0.879
7AMV,default_3,0.67409295,0.871
7AMV,structure_temp_dimer_a_0,0.67309064,0.824
7AMV,sequence_based_template_with_alphafold_0,0.67298806,0.824
7AMV,ori_temp_pipeline_with_alphafold_models_0,0.67227143,0.824
7AMV,custom_template_file_3,0.67002124,0.884
7AMV,custom_template_file_1,0.66744,0.879
7AMV,no_templates_3,0.65927887,0.67
7AMV,pdb_interact_uniprot_sto_2,0.65682423,0.869
7AMV,uniclust_oxmatch_a3m_4,0.65206301,0.871
7AMV,uniclust_oxmatch_a3m_0,0.64642817,0.878
7AMV,species_interact_uniref_sto_2,0.63892865,0.868
7AMV,no_templates_0,0.6205678,0.715
7AMV,uniclust_oxmatch_a3m_3,0.61729997,0.874
7AMV,species_interact_uniprot_sto_1,0.60437351,0.867
7AMV,no_templates_4,0.59911197,0.556
7AMV,no_templates_1,0.55289757,0.546
