TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7AMV,structure_temp_dimer_3,0.79914886,0.887
7AMV,custom_template_file_0,0.796718,0.881
7AMV,sequence_based_template_1,0.79555976,0.878
7AMV,sequence_based_template_4,0.79250586,0.88
7AMV,structure_temp_dimer_4,0.7918855,0.886
7AMV,sequence_based_template_0,0.79176795,0.878
7AMV,ori_temp_pipeline_with_alphafold_models_3,0.79089046,0.823
7AMV,structure_temp_dimer_1,0.79044992,0.884
7AMV,sequence_based_template_with_alphafold_3,0.79016393,0.823
7AMV,custom_template_file_4,0.78988212,0.883
7AMV,sequence_based_template_3,0.78880155,0.875
7AMV,custom_template_file_2,0.7866621,0.879
7AMV,structure_temp_dimer_0,0.7853834,0.886
7AMV,structure_temp_dimer_2,0.7850436,0.888
7AMV,structure_temp_dimer_a_3,0.78335458,0.823
7AMV,species_interact_uniprot_sto_2,0.78306037,0.868
7AMV,species_interact_uniprot_sto_3,0.77964592,0.87
7AMV,custom_template_file_1,0.77948195,0.879
7AMV,species_interact_uniref_sto_0,0.77935934,0.873
7AMV,ori_template_pipeline_4,0.77932489,0.874
7AMV,pdb_interact_uniprot_sto_4,0.77835941,0.87
7AMV,custom_template_with_alphafold_models_3,0.776438,0.823
7AMV,pdb_interact_uniprot_sto_1,0.775962,0.869
7AMV,uniclust_oxmatch_a3m_0,0.77517962,0.878
7AMV,custom_template_file_3,0.7719174,0.884
7AMV,species_interact_uniref_sto_2,0.77085155,0.868
7AMV,sequence_based_template_2,0.77083355,0.877
7AMV,default_4,0.76941538,0.871
7AMV,ori_template_pipeline_1,0.76880556,0.869
7AMV,default_2,0.76837498,0.873
7AMV,structure_temp_dimer_a_2,0.76832038,0.818
7AMV,species_interact_uniref_sto_4,0.76791036,0.871
7AMV,species_interact_uniprot_sto_0,0.76728666,0.872
7AMV,default_3,0.76650405,0.871
7AMV,ori_template_pipeline_2,0.76623362,0.867
7AMV,sequence_based_template_with_alphafold_1,0.76498979,0.809
7AMV,ori_temp_pipeline_with_alphafold_models_1,0.76395863,0.809
7AMV,structure_temp_dimer_a_1,0.76380509,0.809
7AMV,ori_template_pipeline_3,0.76309168,0.871
7AMV,uniclust_oxmatch_a3m_2,0.76299083,0.87
7AMV,species_interact_uniref_sto_1,0.76255971,0.875
7AMV,uniclust_oxmatch_a3m_4,0.76166761,0.871
7AMV,species_interact_uniprot_sto_1,0.76134413,0.867
7AMV,default_1,0.76129407,0.873
7AMV,pdb_interact_uniprot_sto_0,0.76125205,0.873
7AMV,custom_template_with_alphafold_models_2,0.76103526,0.818
7AMV,uniclust_oxmatch_a3m_1,0.76101756,0.877
7AMV,custom_template_with_alphafold_models_1,0.76073515,0.809
7AMV,default_0,0.76056564,0.876
7AMV,ori_temp_pipeline_with_alphafold_models_2,0.76027757,0.818
7AMV,pdb_interact_uniprot_sto_3,0.75886482,0.868
7AMV,uniclust_oxmatch_a3m_3,0.758322,0.874
7AMV,sequence_based_template_with_alphafold_2,0.75546771,0.819
7AMV,species_interact_uniref_sto_3,0.75500852,0.868
7AMV,ori_template_pipeline_0,0.75432444,0.875
7AMV,pdb_interact_uniprot_sto_2,0.75292951,0.869
7AMV,species_interact_uniprot_sto_4,0.75262797,0.862
7AMV,structure_temp_dimer_a_0,0.75184327,0.824
7AMV,custom_template_with_alphafold_models_4,0.75108242,0.826
7AMV,custom_template_with_alphafold_models_0,0.75013745,0.824
7AMV,sequence_based_template_with_alphafold_0,0.74990141,0.824
7AMV,structure_temp_dimer_a_4,0.74968678,0.826
7AMV,sequence_based_template_with_alphafold_4,0.74907827,0.826
7AMV,ori_temp_pipeline_with_alphafold_models_4,0.74703509,0.826
7AMV,no_templates_0,0.74682528,0.715
7AMV,ori_temp_pipeline_with_alphafold_models_0,0.7457608,0.824
7AMV,no_templates_2,0.73301095,0.64
7AMV,no_templates_3,0.73213172,0.67
7AMV,no_templates_4,0.64695519,0.556
7AMV,no_templates_1,0.61331463,0.546
