TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7SU0,fold_7su0_5_model_3,0.30398893,0.65
7SU0,fold_7su0_2_model_3,0.2724264,0.918
7SU0,fold_7su0_2_model_4,0.25004759,0.922
7SU0,fold_7su0_2_model_0,0.24117166,0.934
7SU0,fold_7su0_2_model_2,0.23313019,0.926
7SU0,fold_7su0_4_model_3,0.22244723,0.645
7SU0,fold_7su0_5_model_2,0.22029708,0.635
7SU0,fold_7su0_3_model_0,0.20979618,0.667
7SU0,fold_7su0_1_model_4,0.1951751,0.592
7SU0,fold_7su0_4_model_4,0.19150242,0.62
7SU0,fold_7su0_1_model_2,0.17933236,0.648
7SU0,fold_7su0_3_model_1,0.1553126,0.659
7SU0,fold_7su0_3_model_2,0.15230767,0.649
7SU0,fold_7su0_5_model_1,0.15031885,0.653
7SU0,fold_7su0_1_model_1,0.13523561,0.647
7SU0,fold_7su0_1_model_0,0.12655577,0.669
7SU0,fold_7su0_3_model_4,0.11580886,0.646
7SU0,fold_7su0_2_model_1,0.11578874,0.919
7SU0,fold_7su0_3_model_3,0.11008053,0.679
7SU0,fold_7su0_4_model_1,0.10954443,0.659
7SU0,fold_7su0_5_model_0,0.10578636,0.654
7SU0,fold_7su0_4_model_2,0.10533717,0.71
7SU0,fold_7su0_4_model_0,0.10395465,0.649
7SU0,fold_7su0_5_model_4,0.093923,0.623
7SU0,fold_7su0_1_model_3,0.05375171,0.596
