TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7WO5,fold_7wo5_3_model_3,0.33397806,0.572
7WO5,fold_7wo5_1_model_0,0.33320644,0.569
7WO5,fold_7wo5_2_model_4,0.33302042,0.502
7WO5,fold_7wo5_1_model_4,0.33286583,0.422
7WO5,fold_7wo5_4_model_2,0.33222759,0.412
7WO5,fold_7wo5_1_model_3,0.33219478,0.556
7WO5,fold_7wo5_5_model_2,0.33139604,0.366
7WO5,fold_7wo5_1_model_2,0.33128405,0.42
7WO5,fold_7wo5_5_model_3,0.33124518,0.502
7WO5,fold_7wo5_5_model_4,0.33102474,0.335
7WO5,fold_7wo5_3_model_0,0.33059806,0.349
7WO5,fold_7wo5_2_model_3,0.33058712,0.454
7WO5,fold_7wo5_4_model_3,0.33052707,0.355
7WO5,fold_7wo5_4_model_4,0.33050928,0.385
7WO5,fold_7wo5_1_model_1,0.33049986,0.596
7WO5,fold_7wo5_2_model_1,0.33037245,0.358
7WO5,fold_7wo5_5_model_1,0.33019021,0.375
7WO5,fold_7wo5_2_model_0,0.32994086,0.445
7WO5,fold_7wo5_5_model_0,0.32990852,0.438
7WO5,fold_7wo5_4_model_1,0.32961085,0.582
7WO5,fold_7wo5_3_model_4,0.32943514,0.484
7WO5,fold_7wo5_2_model_2,0.32932183,0.437
7WO5,fold_7wo5_3_model_1,0.32843924,0.501
7WO5,fold_7wo5_3_model_2,0.32782239,0.382
7WO5,fold_7wo5_4_model_0,0.3275477,0.577
