MODEL,PRED_DOCKQ
model_4_multimer_20220423_588683_tidy,0.68797964
ranked_0_tidy,0.66840547
model_5_multimer_20220423_843835_tidy,0.66840547
model_5_multimer_20220423_588683_tidy,0.50198913
model_3_multimer_20220423_789739_tidy,0.25627181
model_5_multimer_20220423_789739_tidy,0.24865101
model_5_multimer_20220423_192075_tidy,0.23589802
model_3_multimer_20220423_192075_tidy,0.19285239
model_3_multimer_20220423_891832_tidy,0.1435236
ranked_2_tidy,0.14109547
model_1_multimer_20220423_843835_tidy,0.14109547
model_1_multimer_20220423_192075_tidy,0.12664069
model_1_multimer_20220423_891832_tidy,0.11986589
model_1_multimer_20220423_588683_tidy,0.09286899
model_3_multimer_20220423_843835_tidy,0.09090369
ranked_1_tidy,0.09090369
model_4_multimer_20220423_789739_tidy,0.08400571
model_3_multimer_20220423_588683_tidy,0.08151843
model_4_multimer_20220423_192075_tidy,0.06321366
model_1_multimer_20220423_789739_tidy,0.05745183
model_5_multimer_20220423_891832_tidy,0.05004144
model_4_multimer_20220423_843835_tidy,0.04817826
ranked_3_tidy,0.04817826
model_4_multimer_20220423_891832_tidy,0.04045586
model_2_multimer_20220423_192075_tidy,0.02698228
model_2_multimer_20220423_588683_tidy,0.02080743
model_2_multimer_20220423_891832_tidy,0.01939372
model_2_multimer_20220423_789739_tidy,0.01871101
model_2_multimer_20220423_843835_tidy,0.01267541
ranked_4_tidy,0.01267541
