TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7LXT,species_interact_uniprot_sto_0,0.76389569,0.55
7LXT,string_interact_uniprot_sto_2,0.7545526,0.556
7LXT,structure_temp_dimer_a_2,0.74965715,0.594
7LXT,ori_temp_pipeline_with_alphafold_models_3,0.74393862,0.584
7LXT,ori_temp_pipeline_with_alphafold_models_2,0.74337226,0.594
7LXT,sequence_based_template_with_alphafold_2,0.74321038,0.594
7LXT,custom_template_with_alphafold_models_2,0.74321038,0.594
7LXT,structure_temp_dimer_a_3,0.74251461,0.584
7LXT,structure_temp_dimer_a_1,0.74126428,0.592
7LXT,species_interact_uniprot_sto_2,0.74101365,0.558
7LXT,ori_temp_pipeline_with_alphafold_models_1,0.73957765,0.592
7LXT,sequence_based_template_1,0.73895931,0.574
7LXT,sequence_based_template_with_alphafold_1,0.7377125,0.592
7LXT,custom_template_with_alphafold_models_1,0.7377125,0.592
7LXT,sequence_based_template_with_alphafold_3,0.73346686,0.584
7LXT,custom_template_with_alphafold_models_3,0.73346686,0.584
7LXT,string_interact_uniprot_sto_3,0.72629637,0.559
7LXT,default_0,0.72289449,0.575
7LXT,string_interact_uniprot_sto_0,0.7168479,0.555
7LXT,string_interact_uniref_sto_0,0.70961261,0.553
7LXT,species_interact_uniref_a3m_3,0.70884621,0.606
7LXT,string_interact_uniprot_sto_1,0.70770317,0.557
7LXT,ori_temp_pipeline_with_alphafold_models_0,0.70229739,0.594
7LXT,species_interact_uniprot_sto_1,0.68934,0.555
7LXT,sequence_based_template_with_alphafold_0,0.68917894,0.594
7LXT,custom_template_with_alphafold_models_0,0.68917894,0.594
7LXT,structure_temp_dimer_0,0.6868645,0.581
7LXT,structure_temp_dimer_a_0,0.68472821,0.594
7LXT,ori_template_pipeline_0,0.67831385,0.569
7LXT,string_interact_uniref_sto_1,0.67506504,0.557
7LXT,string_interact_uniref_a3m_1,0.6698221,0.094
7LXT,uniprot_distance_uniref_sto_0,0.66808975,0.564
7LXT,ori_template_pipeline_1,0.6678496,0.593
7LXT,sequence_based_template_0,0.66192245,0.577
7LXT,species_interact_uniref_sto_1,0.65870881,0.594
7LXT,ori_temp_pipeline_with_alphafold_models_4,0.6576398,0.591
7LXT,species_interact_uniref_sto_0,0.6549021,0.573
7LXT,species_interact_uniref_sto_2,0.64832067,0.565
7LXT,sequence_based_template_3,0.64695513,0.597
7LXT,species_interact_uniref_sto_3,0.64652985,0.567
7LXT,custom_template_file_1,0.6456688,0.584
7LXT,custom_template_file_0,0.63806236,0.581
7LXT,structure_temp_dimer_a_4,0.63763303,0.591
7LXT,string_interact_uniref_sto_2,0.63414246,0.548
7LXT,custom_template_with_alphafold_models_4,0.62636763,0.591
7LXT,sequence_based_template_with_alphafold_4,0.62636763,0.591
7LXT,species_interact_uniprot_sto_4,0.61894649,0.597
7LXT,structure_temp_dimer_1,0.61729026,0.584
7LXT,custom_template_file_3,0.61196208,0.606
7LXT,pdb_interact_uniref_sto_0,0.6115334,0.568
7LXT,string_interact_uniref_a3m_2,0.6055097,0.606
7LXT,species_interact_uniref_a3m_1,0.59688979,0.091
7LXT,sequence_based_template_4,0.59209687,0.603
7LXT,default_3,0.5737763,0.592
7LXT,uniclust_oxmatch_a3m_3,0.56485426,0.021
7LXT,string_interact_uniref_sto_4,0.56284904,0.57
7LXT,default_1,0.55677468,0.58
7LXT,species_interact_uniref_a3m_4,0.55634391,0.585
7LXT,string_interact_uniref_sto_3,0.55478245,0.561
7LXT,ori_template_pipeline_3,0.55368948,0.605
7LXT,default_2,0.55131423,0.562
7LXT,uniprot_distance_uniref_a3m_0,0.54350924,0.091
7LXT,pdb_interact_uniref_sto_1,0.53606015,0.593
7LXT,default_4,0.5330047,0.596
7LXT,structure_temp_dimer_3,0.5221867,0.607
7LXT,sequence_based_template_2,0.51861769,0.567
7LXT,no_templates_1,0.51708221,0.092
7LXT,no_templates_0,0.50715721,0.092
7LXT,string_interact_uniprot_sto_4,0.49588278,0.544
7LXT,pdb_interact_uniprot_sto_1,0.47995579,0.127
7LXT,ori_template_pipeline_2,0.47446361,0.56
7LXT,pdb_interact_uniref_a3m_4,0.46150416,0.017
7LXT,uniclust_oxmatch_a3m_2,0.44325149,0.582
7LXT,species_interact_uniref_a3m_2,0.42053396,0.091
7LXT,species_interact_uniref_sto_4,0.41901651,0.573
7LXT,string_interact_uniref_a3m_0,0.41145927,0.09
7LXT,pdb_interact_uniref_a3m_0,0.40877104,0.09
