MODEL,PRED_DOCKQ
species_interact_uniprot_sto_0,0.76389569
string_interact_uniprot_sto_2,0.7545526
structure_temp_dimer_a_2,0.74965715
ori_temp_pipeline_with_alphafold_models_3,0.74393862
ori_temp_pipeline_with_alphafold_models_2,0.74337226
sequence_based_template_with_alphafold_2,0.74321038
custom_template_with_alphafold_models_2,0.74321038
structure_temp_dimer_a_3,0.74251461
structure_temp_dimer_a_1,0.74126428
species_interact_uniprot_sto_2,0.74101365
ori_temp_pipeline_with_alphafold_models_1,0.73957765
sequence_based_template_1,0.73895931
sequence_based_template_with_alphafold_1,0.7377125
custom_template_with_alphafold_models_1,0.7377125
sequence_based_template_with_alphafold_3,0.73346686
custom_template_with_alphafold_models_3,0.73346686
string_interact_uniprot_sto_3,0.72629637
default_0,0.72289449
string_interact_uniprot_sto_0,0.7168479
string_interact_uniref_sto_0,0.70961261
species_interact_uniref_a3m_3,0.70884621
string_interact_uniprot_sto_1,0.70770317
ori_temp_pipeline_with_alphafold_models_0,0.70229739
species_interact_uniprot_sto_1,0.68934
sequence_based_template_with_alphafold_0,0.68917894
custom_template_with_alphafold_models_0,0.68917894
structure_temp_dimer_0,0.6868645
structure_temp_dimer_a_0,0.68472821
ori_template_pipeline_0,0.67831385
string_interact_uniref_sto_1,0.67506504
string_interact_uniref_a3m_1,0.6698221
uniprot_distance_uniref_sto_0,0.66808975
ori_template_pipeline_1,0.6678496
sequence_based_template_0,0.66192245
species_interact_uniref_sto_1,0.65870881
ori_temp_pipeline_with_alphafold_models_4,0.6576398
species_interact_uniref_sto_0,0.6549021
species_interact_uniref_sto_2,0.64832067
sequence_based_template_3,0.64695513
species_interact_uniref_sto_3,0.64652985
custom_template_file_1,0.6456688
custom_template_file_0,0.63806236
structure_temp_dimer_a_4,0.63763303
string_interact_uniref_sto_2,0.63414246
custom_template_with_alphafold_models_4,0.62636763
sequence_based_template_with_alphafold_4,0.62636763
species_interact_uniprot_sto_4,0.61894649
structure_temp_dimer_1,0.61729026
custom_template_file_3,0.61196208
pdb_interact_uniref_sto_0,0.6115334
string_interact_uniref_a3m_2,0.6055097
species_interact_uniref_a3m_1,0.59688979
sequence_based_template_4,0.59209687
default_3,0.5737763
uniclust_oxmatch_a3m_3,0.56485426
string_interact_uniref_sto_4,0.56284904
default_1,0.55677468
species_interact_uniref_a3m_4,0.55634391
string_interact_uniref_sto_3,0.55478245
ori_template_pipeline_3,0.55368948
default_2,0.55131423
uniprot_distance_uniref_a3m_0,0.54350924
pdb_interact_uniref_sto_1,0.53606015
default_4,0.5330047
structure_temp_dimer_3,0.5221867
sequence_based_template_2,0.51861769
no_templates_1,0.51708221
no_templates_0,0.50715721
string_interact_uniprot_sto_4,0.49588278
pdb_interact_uniprot_sto_1,0.47995579
ori_template_pipeline_2,0.47446361
pdb_interact_uniref_a3m_4,0.46150416
uniclust_oxmatch_a3m_2,0.44325149
species_interact_uniref_a3m_2,0.42053396
species_interact_uniref_sto_4,0.41901651
string_interact_uniref_a3m_0,0.41145927
pdb_interact_uniref_a3m_0,0.40877104
string_interact_uniref_a3m_4,0.39731619
pdb_interact_uniref_a3m_3,0.38074389
pdb_interact_uniref_a3m_1,0.37914139
string_interact_uniref_a3m_3,0.33157614
uniprot_distance_uniref_a3m_2,0.31641781
species_interact_uniprot_sto_3,0.29965833
custom_template_file_4,0.29113907
species_interact_uniref_a3m_0,0.28182086
uniclust_oxmatch_a3m_1,0.26878422
pdb_interact_uniref_a3m_2,0.26304239
uniclust_oxmatch_a3m_0,0.25482655
structure_temp_dimer_2,0.25318441
custom_template_file_2,0.24743253
uniprot_distance_uniref_sto_1,0.23469396
uniprot_distance_uniref_sto_2,0.2324779
uniprot_distance_uniref_a3m_4,0.22487067
structure_temp_dimer_4,0.22231136
uniprot_distance_uniref_a3m_3,0.2115543
pdb_interact_uniprot_sto_0,0.21051925
uniprot_distance_uniref_a3m_1,0.20646524
uniprot_distance_uniref_sto_3,0.17762816
uniclust_oxmatch_a3m_4,0.17715637
no_templates_3,0.17419839
pdb_interact_uniprot_sto_4,0.16519088
uniprot_distance_uniprot_sto_4,0.163366
no_templates_4,0.15533474
pdb_interact_uniprot_sto_2,0.11583789
uniprot_distance_uniprot_sto_3,0.11536261
uniprot_distance_uniprot_sto_2,0.11199346
pdb_interact_uniprot_sto_3,0.11068758
pdb_interact_uniref_sto_4,0.10596433
pdb_interact_uniref_sto_2,0.10308164
uniprot_distance_uniprot_sto_1,0.09925598
no_templates_2,0.09446593
ori_template_pipeline_4,0.08825483
uniprot_distance_uniprot_sto_0,0.08333967
pdb_interact_uniref_sto_3,0.04770307
uniprot_distance_uniref_sto_4,0.04102965
