TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7S0E,fold_7s0e_4_model_3,0.55333257,0.513
7S0E,fold_7s0e_3_model_3,0.49839845,0.503
7S0E,fold_7s0e_4_model_2,0.49824646,0.512
7S0E,fold_7s0e_3_model_4,0.41824868,0.5
7S0E,fold_7s0e_5_model_3,0.40877739,0.501
7S0E,fold_7s0e_2_model_1,0.39760131,0.506
7S0E,fold_7s0e_1_model_4,0.38160655,0.507
7S0E,fold_7s0e_4_model_1,0.37439016,0.505
7S0E,fold_7s0e_5_model_2,0.364508,0.502
7S0E,fold_7s0e_5_model_1,0.35629779,0.497
7S0E,fold_7s0e_3_model_2,0.35581124,0.505
7S0E,fold_7s0e_2_model_4,0.34305254,0.508
7S0E,fold_7s0e_3_model_0,0.3304795,0.502
7S0E,fold_7s0e_1_model_0,0.33016995,0.502
7S0E,fold_7s0e_2_model_3,0.32893011,0.499
7S0E,fold_7s0e_5_model_0,0.31930891,0.505
7S0E,fold_7s0e_1_model_2,0.30524325,0.509
7S0E,fold_7s0e_4_model_4,0.30335438,0.505
7S0E,fold_7s0e_3_model_1,0.3029317,0.507
7S0E,fold_7s0e_2_model_0,0.27071685,0.505
7S0E,fold_7s0e_4_model_0,0.26982221,0.502
7S0E,fold_7s0e_5_model_4,0.26437154,0.508
7S0E,fold_7s0e_2_model_2,0.25787801,0.5
7S0E,fold_7s0e_1_model_1,0.23937361,0.504
7S0E,fold_7s0e_1_model_3,0.19189639,0.495
