TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
5HGG,model_4_multimer_20220423_879088,0.3963455,0.289
5HGG,model_4_multimer_20220423_932539,0.39580399,0.294
5HGG,model_5_multimer_20220423_908001,0.39544544,0.298
5HGG,ranked_3,0.39491802,0.305
5HGG,model_2_multimer_20220423_919207,0.39491802,0.305
5HGG,model_1_multimer_20220423_932539,0.39472991,0.335
5HGG,model_3_multimer_20220423_932539,0.39465201,0.294
5HGG,model_5_multimer_20220423_932539,0.39460862,0.282
5HGG,model_3_multimer_20220423_919207,0.39430138,0.272
5HGG,ranked_1,0.39430138,0.272
5HGG,model_4_multimer_20220423_919207,0.39413145,0.224
5HGG,ranked_4,0.39413145,0.224
5HGG,model_2_multimer_20220423_842191,0.39408919,0.273
5HGG,model_5_multimer_20220423_842191,0.39394677,0.266
5HGG,ranked_0,0.39370093,0.301
5HGG,model_5_multimer_20220423_919207,0.39370093,0.301
5HGG,model_3_multimer_20220423_842191,0.39359719,0.259
5HGG,model_4_multimer_20220423_842191,0.39319497,0.244
5HGG,model_2_multimer_20220423_932539,0.3930198,0.345
5HGG,model_1_multimer_20220423_879088,0.39297983,0.298
5HGG,model_2_multimer_20220423_879088,0.3929376,0.338
5HGG,model_2_multimer_20220423_908001,0.39284039,0.3
5HGG,model_4_multimer_20220423_908001,0.39278769,0.251
5HGG,model_1_multimer_20220423_842191,0.39271653,0.338
5HGG,model_1_multimer_20220423_908001,0.39261025,0.279
5HGG,model_3_multimer_20220423_879088,0.39206475,0.313
5HGG,model_3_multimer_20220423_908001,0.3919785,0.301
5HGG,model_1_multimer_20220423_919207,0.39170784,0.289
5HGG,ranked_2,0.39170784,0.289
