MODEL,PRED_DOCKQ
fold_7om4_1_model_2,0.68005049
fold_7om4_4_model_2,0.64440852
fold_7om4_4_model_0,0.64346218
fold_7om4_4_model_3,0.63809884
fold_7om4_5_model_2,0.62095398
fold_7om4_4_model_1,0.61531264
fold_7om4_4_model_4,0.58851087
fold_7om4_3_model_2,0.53663957
fold_7om4_5_model_0,0.4504143
fold_7om4_1_model_0,0.43620956
fold_7om4_3_model_0,0.4050183
fold_7om4_3_model_3,0.37573215
fold_7om4_1_model_3,0.36089817
fold_7om4_2_model_1,0.22018819
fold_7om4_1_model_1,0.14594929
fold_7om4_2_model_0,0.14142708
fold_7om4_3_model_4,0.11977678
fold_7om4_5_model_3,0.11407326
fold_7om4_5_model_1,0.11047537
fold_7om4_1_model_4,0.1049826
fold_7om4_2_model_2,0.09830311
fold_7om4_3_model_1,0.07280841
fold_7om4_2_model_4,0.03475197
fold_7om4_5_model_4,0.03219621
fold_7om4_2_model_3,0.02175415
