MODEL,PRED_DOCKQ
fold_7vyr_4_model_1,0.36349243
fold_7vyr_5_model_1,0.3632952
fold_7vyr_4_model_2,0.36231959
fold_7vyr_5_model_0,0.36209899
fold_7vyr_4_model_0,0.36182666
fold_7vyr_5_model_2,0.36180308
fold_7vyr_1_model_3,0.36150444
fold_7vyr_3_model_1,0.36148566
fold_7vyr_1_model_1,0.36138397
fold_7vyr_5_model_3,0.36137465
fold_7vyr_1_model_0,0.36131728
fold_7vyr_2_model_0,0.36112571
fold_7vyr_2_model_4,0.36069968
fold_7vyr_2_model_3,0.36067775
fold_7vyr_4_model_3,0.36059725
fold_7vyr_5_model_4,0.36017749
fold_7vyr_4_model_4,0.36011329
fold_7vyr_1_model_2,0.36003909
fold_7vyr_3_model_2,0.35973847
fold_7vyr_1_model_4,0.3596282
fold_7vyr_3_model_3,0.35937902
fold_7vyr_2_model_1,0.35927227
fold_7vyr_2_model_2,0.35870609
fold_7vyr_3_model_0,0.3585718
fold_7vyr_3_model_4,0.35665444
