MODEL,PRED_DOCKQ
fold_7z2m_3_model_4,0.45679754
fold_7z2m_5_model_0,0.45678374
fold_7z2m_3_model_1,0.45416322
fold_7z2m_2_model_0,0.45009133
fold_7z2m_2_model_2,0.44660035
fold_7z2m_5_model_1,0.42910597
fold_7z2m_1_model_0,0.42223161
fold_7z2m_4_model_0,0.41021207
fold_7z2m_3_model_0,0.40789741
fold_7z2m_4_model_1,0.4037104
fold_7z2m_2_model_1,0.40330714
fold_7z2m_1_model_2,0.39563486
fold_7z2m_4_model_3,0.39338374
fold_7z2m_5_model_2,0.36282226
fold_7z2m_1_model_3,0.35693043
fold_7z2m_3_model_2,0.3524833
fold_7z2m_2_model_3,0.32974666
fold_7z2m_3_model_3,0.32256478
fold_7z2m_4_model_4,0.3096768
fold_7z2m_1_model_1,0.30685267
fold_7z2m_5_model_4,0.30497414
fold_7z2m_1_model_4,0.2818563
fold_7z2m_5_model_3,0.27183387
fold_7z2m_4_model_2,0.21722624
fold_7z2m_2_model_4,0.20155877
