MODEL,PRED_DOCKQ
fold_7wo5_1_model_2,0.32732517
fold_7wo5_4_model_1,0.32701918
fold_7wo5_4_model_4,0.32701916
fold_7wo5_3_model_1,0.32672203
fold_7wo5_5_model_1,0.32667154
fold_7wo5_5_model_0,0.3265723
fold_7wo5_3_model_0,0.32654661
fold_7wo5_1_model_0,0.32651308
fold_7wo5_1_model_4,0.32651162
fold_7wo5_5_model_4,0.32638595
fold_7wo5_2_model_3,0.32629088
fold_7wo5_2_model_0,0.32612443
fold_7wo5_1_model_3,0.32608092
fold_7wo5_5_model_2,0.32607296
fold_7wo5_4_model_0,0.32595158
fold_7wo5_2_model_1,0.32572174
fold_7wo5_4_model_3,0.32559577
fold_7wo5_2_model_2,0.32545128
fold_7wo5_3_model_3,0.32533711
fold_7wo5_3_model_2,0.32528195
fold_7wo5_5_model_3,0.32527474
fold_7wo5_4_model_2,0.32526711
fold_7wo5_1_model_1,0.32523534
fold_7wo5_3_model_4,0.32461852
fold_7wo5_2_model_4,0.32434872
