Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7YQZ hit rate =  10/0/0

7YQZ,fold_7yqz_5_model_4,0.28725728,0.447
7YQZ,fold_7yqz_4_model_1,0.27422833,0.426
7YQZ,fold_7yqz_2_model_3,0.26398602,0.449
7YQZ,fold_7yqz_3_model_3,0.26134661,0.464
7YQZ,fold_7yqz_2_model_2,0.25979957,0.413
7YQZ,fold_7yqz_1_model_0,0.25589773,0.42
7YQZ,fold_7yqz_5_model_2,0.24960808,0.446
7YQZ,fold_7yqz_3_model_4,0.24934568,0.4
7YQZ,fold_7yqz_4_model_2,0.24648221,0.46
7YQZ,fold_7yqz_3_model_1,0.24552259,0.451
