MODEL,PRED_DOCKQ
model_2_multimer_20220423_476080_tidy,0.65834355
model_2_multimer_20220423_005507_tidy,0.64230031
model_1_multimer_20220423_476080_tidy,0.63450986
model_5_multimer_20220423_005507_tidy,0.63135266
model_4_multimer_20220423_476080_tidy,0.62921631
model_4_multimer_20220423_965846_tidy,0.61982578
model_2_multimer_20220423_965846_tidy,0.61870837
ranked_2_tidy,0.61063933
model_4_multimer_20220423_840023_tidy,0.61063933
model_4_multimer_20220423_005507_tidy,0.60798383
model_4_multimer_20220423_266634_tidy,0.60268193
model_1_multimer_20220423_005507_tidy,0.5907889
model_1_multimer_20220423_840023_tidy,0.59059763
ranked_0_tidy,0.59059763
model_2_multimer_20220423_266634_tidy,0.58914959
ranked_1_tidy,0.57342803
model_2_multimer_20220423_840023_tidy,0.57342803
model_1_multimer_20220423_266634_tidy,0.56732506
model_5_multimer_20220423_965846_tidy,0.56404442
model_3_multimer_20220423_476080_tidy,0.56161422
model_5_multimer_20220423_266634_tidy,0.53860706
model_3_multimer_20220423_840023_tidy,0.48514482
ranked_3_tidy,0.48514482
model_1_multimer_20220423_965846_tidy,0.40683886
model_5_multimer_20220423_840023_tidy,0.3836436
ranked_4_tidy,0.3836436
model_5_multimer_20220423_476080_tidy,0.22868459
model_3_multimer_20220423_965846_tidy,0.14617002
model_3_multimer_20220423_266634_tidy,0.145329
model_3_multimer_20220423_005507_tidy,0.13864717
