TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
3U7Y,ranked_4,0.36865288,0.039
3U7Y,model_1_multimer_20220423_305297,0.36865288,0.039
3U7Y,model_1_multimer_20220423_359803,0.36823881,0.044
3U7Y,model_2_multimer_20220423_305297,0.3681311,0.06
3U7Y,ranked_3,0.3681311,0.06
3U7Y,model_2_multimer_20220423_359803,0.36799926,0.041
3U7Y,model_1_multimer_20220423_993088,0.36780518,0.033
3U7Y,model_1_multimer_20220423_513039,0.36759901,0.042
3U7Y,model_2_multimer_20220423_078501,0.36734256,0.046
3U7Y,model_5_multimer_20220423_993088,0.36708233,0.805
3U7Y,model_2_multimer_20220423_513039,0.36688468,0.049
3U7Y,model_2_multimer_20220423_993088,0.36680683,0.049
3U7Y,model_1_multimer_20220423_078501,0.36645609,0.034
3U7Y,model_3_multimer_20220423_359803,0.36616325,0.043
3U7Y,model_5_multimer_20220423_305297,0.36591324,0.045
3U7Y,ranked_1,0.36591324,0.045
3U7Y,model_3_multimer_20220423_513039,0.36588597,0.057
3U7Y,model_5_multimer_20220423_078501,0.36575097,0.784
3U7Y,model_3_multimer_20220423_078501,0.36513409,0.066
3U7Y,model_4_multimer_20220423_305297,0.36508703,0.047
3U7Y,ranked_2,0.36508703,0.047
3U7Y,model_4_multimer_20220423_078501,0.3650803,0.037
3U7Y,model_5_multimer_20220423_359803,0.36467218,0.033
3U7Y,model_3_multimer_20220423_305297,0.36459282,0.074
3U7Y,ranked_0,0.36459282,0.074
3U7Y,model_4_multimer_20220423_993088,0.36383626,0.043
3U7Y,model_4_multimer_20220423_359803,0.36364239,0.045
3U7Y,model_4_multimer_20220423_513039,0.36354351,0.038
3U7Y,model_3_multimer_20220423_993088,0.36321163,0.064
3U7Y,model_5_multimer_20220423_513039,0.36315742,0.045
