TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7KBR,custom_template_file_4,0.90530336,0.972
7KBR,custom_template_file_2,0.89929312,0.974
7KBR,custom_template_file_0,0.89897883,0.974
7KBR,custom_template_file_3,0.89709586,0.973
7KBR,structure_temp_dimer_3,0.89540988,0.91
7KBR,no_templates_1,0.89460957,0.854
7KBR,custom_template_file_1,0.89460641,0.971
7KBR,uniprot_distance_uniprot_sto_2,0.89326018,0.87
7KBR,no_templates_2,0.88908333,0.822
7KBR,no_templates_4,0.88866752,0.804
7KBR,custom_template_with_alphafold_models_4,0.88856417,0.889
7KBR,sequence_based_template_with_alphafold_1,0.88687944,0.906
7KBR,ori_temp_pipeline_with_alphafold_models_4,0.88630992,0.889
7KBR,pdb_interact_uniref_a3m_1,0.886087,0.948
7KBR,uniprot_distance_uniref_a3m_0,0.88596207,0.949
7KBR,ori_temp_pipeline_with_alphafold_models_1,0.88543856,0.906
7KBR,sequence_based_template_with_alphafold_2,0.88503939,0.922
7KBR,pdb_interact_uniprot_sto_2,0.88497227,0.9
7KBR,pdb_interact_uniref_sto_0,0.88491851,0.938
7KBR,uniclust_oxmatch_a3m_1,0.88460106,0.95
7KBR,custom_template_with_alphafold_models_1,0.88435268,0.906
7KBR,species_interact_uniref_a3m_3,0.88428521,0.946
7KBR,species_interact_uniref_a3m_0,0.88417268,0.951
7KBR,structure_temp_dimer_a_1,0.88390768,0.906
7KBR,ori_template_pipeline_0,0.88357967,0.879
7KBR,custom_template_with_alphafold_models_2,0.88292009,0.922
7KBR,pdb_interact_uniref_a3m_4,0.88287878,0.948
7KBR,species_interact_uniref_a3m_2,0.88255876,0.949
7KBR,sequence_based_template_with_alphafold_4,0.88177496,0.888
7KBR,uniclust_oxmatch_a3m_4,0.88173348,0.95
7KBR,uniprot_distance_uniref_sto_1,0.88167083,0.933
7KBR,uniprot_distance_uniprot_sto_1,0.88166857,0.873
7KBR,species_interact_uniref_a3m_4,0.88158017,0.951
7KBR,species_interact_uniprot_sto_0,0.88135284,0.882
7KBR,string_interact_uniref_sto_0,0.88116693,0.936
7KBR,uniprot_distance_uniref_sto_0,0.88107312,0.933
7KBR,string_interact_uniref_a3m_2,0.88075739,0.949
7KBR,ori_template_pipeline_1,0.8798542,0.919
7KBR,string_interact_uniprot_sto_0,0.87980175,0.864
7KBR,ori_temp_pipeline_with_alphafold_models_2,0.87967092,0.922
7KBR,string_interact_uniref_a3m_3,0.87919766,0.948
7KBR,uniclust_oxmatch_a3m_0,0.87902707,0.947
7KBR,string_interact_uniref_a3m_4,0.87896544,0.949
7KBR,species_interact_uniprot_sto_1,0.87881726,0.924
