TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
5GRJ,model_2_multimer_20220423_965401,0.30982062,0.034
5GRJ,model_2_multimer_20220423_377030,0.30945686,0.729
5GRJ,model_3_multimer_20220423_965401,0.30924079,0.776
5GRJ,model_5_multimer_20220423_377030,0.30923358,0.76
5GRJ,model_5_multimer_20220423_965401,0.30917138,0.664
5GRJ,model_3_multimer_20220423_377030,0.30917099,0.732
5GRJ,model_5_multimer_20220423_406500,0.30917087,0.762
5GRJ,model_3_multimer_20220423_103678,0.30916369,0.788
5GRJ,model_5_multimer_20220423_693642,0.3091453,0.752
5GRJ,ranked_1,0.3091453,0.752
5GRJ,model_1_multimer_20220423_406500,0.30906326,0.771
5GRJ,model_5_multimer_20220423_103678,0.3089,0.755
5GRJ,model_3_multimer_20220423_693642,0.30889195,0.724
5GRJ,ranked_4,0.30889195,0.724
5GRJ,model_3_multimer_20220423_406500,0.30886483,0.693
5GRJ,model_4_multimer_20220423_693642,0.3088184,0.558
5GRJ,ranked_3,0.3088184,0.558
5GRJ,model_4_multimer_20220423_406500,0.30874646,0.165
5GRJ,ranked_0,0.30874002,0.764
5GRJ,model_1_multimer_20220423_693642,0.30874002,0.764
5GRJ,model_4_multimer_20220423_377030,0.30853033,0.551
5GRJ,model_1_multimer_20220423_965401,0.30851093,0.014
5GRJ,model_2_multimer_20220423_693642,0.30847883,0.562
5GRJ,ranked_2,0.30847883,0.562
5GRJ,model_1_multimer_20220423_103678,0.30817565,0.014
5GRJ,model_2_multimer_20220423_406500,0.30808598,0.012
5GRJ,model_4_multimer_20220423_965401,0.30801898,0.193
5GRJ,model_2_multimer_20220423_103678,0.30776489,0.017
5GRJ,model_4_multimer_20220423_103678,0.3077296,0.165
5GRJ,model_1_multimer_20220423_377030,0.30769381,0.433
