TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7OEL,species_interact_uniprot_sto_2,0.83112913,0.721
7OEL,string_interact_uniref_sto_1,0.83029306,0.724
7OEL,uniprot_distance_uniref_sto_3,0.82355171,0.724
7OEL,default_4,0.80670768,0.732
7OEL,sequence_based_template_0,0.79905868,0.602
7OEL,structure_temp_dimer_0,0.79166114,0.696
7OEL,uniprot_distance_uniprot_sto_1,0.79059595,0.725
7OEL,species_interact_uniref_sto_3,0.78663963,0.725
7OEL,no_templates_1,0.78178966,0.38
7OEL,custom_template_file_0,0.77091002,0.696
7OEL,species_interact_uniref_sto_2,0.77053058,0.721
7OEL,default_2,0.76073986,0.716
7OEL,structure_temp_dimer_3,0.75955266,0.705
7OEL,ori_template_pipeline_4,0.75903058,0.723
7OEL,structure_temp_dimer_2,0.7454564,0.696
7OEL,pdb_interact_uniprot_sto_1,0.74357015,0.721
7OEL,string_interact_uniref_sto_0,0.73587352,0.722
7OEL,pdb_interact_uniref_sto_4,0.72913849,0.731
7OEL,uniprot_distance_uniref_sto_4,0.72726083,0.733
7OEL,default_0,0.71491879,0.721
7OEL,string_interact_uniprot_sto_3,0.71023631,0.717
7OEL,uniprot_distance_uniref_sto_0,0.70368266,0.721
7OEL,no_templates_3,0.70358002,0.5
7OEL,custom_template_file_2,0.69158816,0.696
7OEL,default_3,0.67277265,0.721
7OEL,ori_temp_pipeline_with_alphafold_models_3,0.66971284,0.696
7OEL,sequence_based_template_2,0.65849113,0.608
7OEL,pdb_interact_uniref_sto_1,0.64063042,0.725
7OEL,pdb_interact_uniref_sto_0,0.63868934,0.721
7OEL,ori_template_pipeline_2,0.63775402,0.718
7OEL,species_interact_uniprot_sto_0,0.63652748,0.734
7OEL,default_1,0.6335308,0.718
7OEL,sequence_based_template_with_alphafold_3,0.62649238,0.696
7OEL,species_interact_uniref_sto_1,0.59981859,0.712
7OEL,string_interact_uniprot_sto_1,0.59616333,0.722
7OEL,custom_template_with_alphafold_models_3,0.59156299,0.696
7OEL,custom_template_file_3,0.57753265,0.705
7OEL,species_interact_uniprot_sto_1,0.55429476,0.724
7OEL,ori_template_pipeline_0,0.54664302,0.724
7OEL,structure_temp_dimer_a_3,0.5302971,0.696
7OEL,string_interact_uniprot_sto_0,0.52107173,0.723
7OEL,species_interact_uniref_sto_0,0.4659611,0.719
7OEL,sequence_based_template_3,0.46184638,0.604
7OEL,pdb_interact_uniprot_sto_0,0.42785215,0.727
7OEL,uniprot_distance_uniref_sto_2,0.39096326,0.723
7OEL,uniprot_distance_uniprot_sto_3,0.38180706,0.722
7OEL,sequence_based_template_with_alphafold_1,0.33378264,0.702
7OEL,pdb_interact_uniref_sto_3,0.32548678,0.733
7OEL,uniprot_distance_uniref_sto_1,0.32114783,0.723
7OEL,no_templates_2,0.3175905,0.549
7OEL,ori_temp_pipeline_with_alphafold_models_1,0.31525686,0.702
7OEL,structure_temp_dimer_a_1,0.31138876,0.702
7OEL,custom_template_with_alphafold_models_1,0.30107227,0.702
7OEL,custom_template_file_1,0.29610696,0.7
7OEL,string_interact_uniref_sto_3,0.27960971,0.722
7OEL,species_interact_uniprot_sto_3,0.2730971,0.732
7OEL,no_templates_4,0.26089641,0.527
7OEL,string_interact_uniprot_sto_4,0.25343475,0.727
7OEL,structure_temp_dimer_1,0.25036964,0.7
7OEL,sequence_based_template_with_alphafold_2,0.23450944,0.697
7OEL,sequence_based_template_1,0.23098163,0.624
7OEL,uniclust_oxmatch_a3m_0,0.22466952,0.746
7OEL,ori_temp_pipeline_with_alphafold_models_2,0.22031319,0.697
7OEL,custom_template_file_4,0.20448652,0.707
7OEL,pdb_interact_uniref_a3m_0,0.20322402,0.748
7OEL,structure_temp_dimer_a_2,0.20234147,0.697
7OEL,custom_template_with_alphafold_models_2,0.19880703,0.697
7OEL,uniprot_distance_uniref_a3m_2,0.19784455,0.74
7OEL,uniprot_distance_uniprot_sto_0,0.19686903,0.732
7OEL,pdb_interact_uniref_sto_2,0.19117732,0.727
7OEL,sequence_based_template_with_alphafold_0,0.19031394,0.705
7OEL,custom_template_with_alphafold_models_0,0.18662599,0.705
7OEL,structure_temp_dimer_a_0,0.18154038,0.705
7OEL,ori_temp_pipeline_with_alphafold_models_0,0.17974211,0.705
7OEL,string_interact_uniprot_sto_2,0.17225246,0.726
7OEL,ori_template_pipeline_3,0.17172001,0.722
7OEL,pdb_interact_uniref_a3m_2,0.1709279,0.743
7OEL,string_interact_uniref_a3m_4,0.17032458,0.739
