Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7MRW hit rate =  10/10/0

7MRW,default_1,0.2791158,0.58
7MRW,uniclust_oxmatch_a3m_2,0.25482666,0.534
7MRW,species_interact_uniref_a3m_3,0.24566083,0.524
7MRW,species_interact_uniref_a3m_1,0.23486985,0.58
7MRW,uniclust_oxmatch_a3m_0,0.22105545,0.595
7MRW,species_interact_uniref_a3m_0,0.20295615,0.585
7MRW,default_2,0.20208052,0.588
7MRW,string_interact_uniref_a3m_0,0.19841717,0.592
7MRW,default_0,0.18610807,0.584
7MRW,uniclust_oxmatch_a3m_1,0.18508355,0.585
