TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7SGM,fold_7sgm_4_model_4,0.32514277,0.548
7SGM,fold_7sgm_2_model_1,0.3248179,0.833
7SGM,fold_7sgm_1_model_1,0.32471398,0.535
7SGM,fold_7sgm_5_model_3,0.32458058,0.559
7SGM,fold_7sgm_1_model_2,0.32451621,0.563
7SGM,fold_7sgm_4_model_1,0.32450569,0.54
7SGM,fold_7sgm_5_model_1,0.32447955,0.564
7SGM,fold_7sgm_2_model_3,0.32443377,0.824
7SGM,fold_7sgm_2_model_0,0.32443315,0.566
7SGM,fold_7sgm_4_model_3,0.32439661,0.572
7SGM,fold_7sgm_4_model_0,0.32439587,0.543
7SGM,fold_7sgm_5_model_0,0.32438534,0.545
7SGM,fold_7sgm_2_model_2,0.32422084,0.837
7SGM,fold_7sgm_3_model_3,0.32419416,0.783
7SGM,fold_7sgm_1_model_0,0.32414526,0.555
7SGM,fold_7sgm_2_model_4,0.32408541,0.793
7SGM,fold_7sgm_1_model_3,0.3240532,0.829
7SGM,fold_7sgm_4_model_2,0.32403052,0.576
7SGM,fold_7sgm_3_model_2,0.32398736,0.817
7SGM,fold_7sgm_1_model_4,0.32396394,0.851
7SGM,fold_7sgm_3_model_0,0.32382157,0.845
7SGM,fold_7sgm_3_model_1,0.32365331,0.834
7SGM,fold_7sgm_5_model_2,0.32354242,0.571
7SGM,fold_7sgm_3_model_4,0.323524,0.835
7SGM,fold_7sgm_5_model_4,0.32303065,0.564
