Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

8GZ5 hit rate =  3/3/1

8GZ5,fold_8gz5_4_model_2,0.44688401,0.065
8GZ5,fold_8gz5_1_model_3,0.44668284,0.092
8GZ5,fold_8gz5_4_model_4,0.44609255,0.01
8GZ5,fold_8gz5_1_model_4,0.44487333,0.066
8GZ5,fold_8gz5_1_model_0,0.44467348,0.509
8GZ5,fold_8gz5_4_model_3,0.44465938,0.014
8GZ5,fold_8gz5_4_model_1,0.44460556,0.038
8GZ5,fold_8gz5_4_model_0,0.44348502,0.057
8GZ5,fold_8gz5_5_model_3,0.4426609,0.883
8GZ5,fold_8gz5_1_model_2,0.44227543,0.669
