TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7T25,fold_7t25_2_model_3,0.36332068,0.865
7T25,fold_7t25_2_model_2,0.36324883,0.865
7T25,fold_7t25_2_model_1,0.36295801,0.861
7T25,fold_7t25_1_model_1,0.36295256,0.86
7T25,fold_7t25_1_model_0,0.36293882,0.86
7T25,fold_7t25_2_model_0,0.36293072,0.853
7T25,fold_7t25_2_model_4,0.36265528,0.666
7T25,fold_7t25_3_model_3,0.36259046,0.862
7T25,fold_7t25_5_model_0,0.36248055,0.673
7T25,fold_7t25_1_model_2,0.36225304,0.861
7T25,fold_7t25_1_model_4,0.3621974,0.866
7T25,fold_7t25_1_model_3,0.36214444,0.654
7T25,fold_7t25_4_model_1,0.36212122,0.672
7T25,fold_7t25_5_model_1,0.36163062,0.657
7T25,fold_7t25_4_model_0,0.36162126,0.67
7T25,fold_7t25_3_model_4,0.36130744,0.666
7T25,fold_7t25_3_model_2,0.36081287,0.858
7T25,fold_7t25_5_model_4,0.36063287,0.862
7T25,fold_7t25_4_model_3,0.3604843,0.863
7T25,fold_7t25_4_model_2,0.36038032,0.862
7T25,fold_7t25_5_model_3,0.36032474,0.855
7T25,fold_7t25_4_model_4,0.36028692,0.863
7T25,fold_7t25_5_model_2,0.36002696,0.853
7T25,fold_7t25_3_model_1,0.35983548,0.861
7T25,fold_7t25_3_model_0,0.35971913,0.866
