TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7SJO,fold_7sjo_1_model_0,0.42200708,0.573
7SJO,fold_7sjo_5_model_1,0.38186336,0.57
7SJO,fold_7sjo_3_model_4,0.34510347,0.577
7SJO,fold_7sjo_5_model_2,0.33851621,0.575
7SJO,fold_7sjo_4_model_2,0.32276371,0.586
7SJO,fold_7sjo_1_model_1,0.31809887,0.567
7SJO,fold_7sjo_3_model_3,0.29536632,0.579
7SJO,fold_7sjo_4_model_3,0.28315878,0.551
7SJO,fold_7sjo_5_model_4,0.25875509,0.571
7SJO,fold_7sjo_2_model_3,0.25441858,0.59
7SJO,fold_7sjo_3_model_2,0.23667078,0.569
7SJO,fold_7sjo_1_model_3,0.21870327,0.574
7SJO,fold_7sjo_5_model_0,0.21154214,0.57
7SJO,fold_7sjo_2_model_0,0.20073529,0.598
7SJO,fold_7sjo_1_model_2,0.2002867,0.571
7SJO,fold_7sjo_3_model_1,0.18535705,0.571
7SJO,fold_7sjo_2_model_1,0.17300671,0.598
7SJO,fold_7sjo_2_model_4,0.15420724,0.559
7SJO,fold_7sjo_4_model_4,0.15009934,0.562
7SJO,fold_7sjo_3_model_0,0.14775506,0.571
7SJO,fold_7sjo_1_model_4,0.14430539,0.569
7SJO,fold_7sjo_4_model_0,0.13627778,0.616
7SJO,fold_7sjo_4_model_1,0.1317549,0.62
7SJO,fold_7sjo_5_model_3,0.12746611,0.566
7SJO,fold_7sjo_2_model_2,0.09103168,0.619
