TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7Z2M,fold_7z2m_1_model_3,0.36943185,0.435
7Z2M,fold_7z2m_3_model_4,0.36933088,0.439
7Z2M,fold_7z2m_2_model_1,0.36828923,0.422
7Z2M,fold_7z2m_2_model_4,0.36811298,0.427
7Z2M,fold_7z2m_1_model_0,0.3675912,0.421
7Z2M,fold_7z2m_1_model_4,0.3675288,0.442
7Z2M,fold_7z2m_4_model_1,0.3675206,0.433
7Z2M,fold_7z2m_5_model_0,0.3670662,0.418
7Z2M,fold_7z2m_4_model_4,0.36695984,0.416
7Z2M,fold_7z2m_2_model_2,0.36693728,0.426
7Z2M,fold_7z2m_3_model_1,0.36693221,0.425
7Z2M,fold_7z2m_5_model_1,0.36642021,0.419
7Z2M,fold_7z2m_1_model_1,0.36632749,0.43
7Z2M,fold_7z2m_4_model_2,0.36628354,0.557
7Z2M,fold_7z2m_3_model_0,0.36625472,0.433
7Z2M,fold_7z2m_4_model_3,0.36615726,0.427
7Z2M,fold_7z2m_3_model_3,0.36611277,0.553
7Z2M,fold_7z2m_1_model_2,0.36605656,0.559
7Z2M,fold_7z2m_4_model_0,0.36603996,0.423
7Z2M,fold_7z2m_2_model_0,0.36592349,0.408
7Z2M,fold_7z2m_3_model_2,0.36550328,0.421
7Z2M,fold_7z2m_5_model_2,0.36531472,0.42
7Z2M,fold_7z2m_5_model_3,0.36494851,0.403
7Z2M,fold_7z2m_2_model_3,0.36454102,0.416
7Z2M,fold_7z2m_5_model_4,0.36355656,0.559
