TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7SJO,fold_7sjo_1_model_0,0.35098502,0.573
7SJO,fold_7sjo_5_model_1,0.33414686,0.57
7SJO,fold_7sjo_3_model_3,0.29073131,0.579
7SJO,fold_7sjo_5_model_2,0.28967232,0.575
7SJO,fold_7sjo_3_model_4,0.2818163,0.577
7SJO,fold_7sjo_1_model_1,0.2772747,0.567
7SJO,fold_7sjo_4_model_2,0.27228287,0.586
7SJO,fold_7sjo_4_model_3,0.24890059,0.551
7SJO,fold_7sjo_5_model_4,0.23150894,0.571
7SJO,fold_7sjo_1_model_3,0.23110972,0.574
7SJO,fold_7sjo_2_model_3,0.22192441,0.59
7SJO,fold_7sjo_3_model_2,0.20561028,0.569
7SJO,fold_7sjo_2_model_0,0.2019407,0.598
7SJO,fold_7sjo_1_model_2,0.19294456,0.571
7SJO,fold_7sjo_5_model_0,0.18269379,0.57
7SJO,fold_7sjo_3_model_1,0.17544371,0.571
7SJO,fold_7sjo_2_model_1,0.15738194,0.598
7SJO,fold_7sjo_4_model_4,0.14634362,0.562
7SJO,fold_7sjo_2_model_4,0.13979851,0.559
7SJO,fold_7sjo_4_model_0,0.13549666,0.616
7SJO,fold_7sjo_3_model_0,0.12603201,0.571
7SJO,fold_7sjo_1_model_4,0.12536028,0.569
7SJO,fold_7sjo_4_model_1,0.12518255,0.62
7SJO,fold_7sjo_5_model_3,0.11437799,0.566
7SJO,fold_7sjo_2_model_2,0.09079741,0.619
