TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
5CBA,model_5_multimer_20220423_121312,0.76698852,0.786
5CBA,ranked_1,0.76698852,0.786
5CBA,model_4_multimer_20220423_121312,0.75183743,0.746
5CBA,ranked_4,0.75183743,0.746
5CBA,model_1_multimer_20220423_862209,0.75008065,0.798
5CBA,model_5_multimer_20220423_296697,0.74458373,0.809
5CBA,ranked_2,0.74453288,0.798
5CBA,model_2_multimer_20220423_121312,0.74453288,0.798
5CBA,model_3_multimer_20220423_296697,0.72204804,0.752
5CBA,model_1_multimer_20220423_294929,0.72013795,0.791
5CBA,model_5_multimer_20220423_294929,0.71687359,0.817
5CBA,model_5_multimer_20220423_663901,0.71664864,0.78
5CBA,model_4_multimer_20220423_663901,0.71470058,0.759
5CBA,model_2_multimer_20220423_296697,0.70300996,0.812
5CBA,model_2_multimer_20220423_294929,0.69863743,0.802
5CBA,model_3_multimer_20220423_862209,0.69572276,0.75
5CBA,model_1_multimer_20220423_296697,0.69327074,0.708
5CBA,model_5_multimer_20220423_862209,0.69297308,0.81
5CBA,model_1_multimer_20220423_663901,0.6855284,0.806
5CBA,model_2_multimer_20220423_663901,0.68398398,0.787
5CBA,model_4_multimer_20220423_294929,0.68387717,0.765
5CBA,model_3_multimer_20220423_121312,0.67299873,0.761
5CBA,ranked_0,0.67299873,0.761
5CBA,model_2_multimer_20220423_862209,0.67275327,0.789
5CBA,model_3_multimer_20220423_663901,0.6720649,0.761
5CBA,ranked_3,0.66933906,0.77
5CBA,model_1_multimer_20220423_121312,0.66933906,0.77
5CBA,model_4_multimer_20220423_862209,0.66517937,0.779
5CBA,model_4_multimer_20220423_296697,0.66222888,0.763
5CBA,model_3_multimer_20220423_294929,0.65826529,0.786
