TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7O28,string_interact_uniref_sto_0,0.84632516,0.71
7O28,string_interact_uniref_a3m_2,0.83430731,0.738
7O28,default_1,0.8301788,0.727
7O28,string_interact_uniprot_sto_0,0.82240611,0.725
7O28,pdb_interact_uniprot_sto_1,0.82204658,0.727
7O28,uniprot_distance_uniprot_sto_0,0.82082021,0.712
7O28,pdb_interact_uniprot_sto_0,0.8203792,0.712
7O28,species_interact_uniprot_sto_1,0.81415975,0.725
7O28,species_interact_uniprot_sto_0,0.81330073,0.71
7O28,uniprot_distance_uniref_a3m_2,0.81240547,0.724
7O28,default_0,0.81096077,0.736
7O28,uniprot_distance_uniprot_sto_1,0.80921495,0.735
7O28,uniprot_distance_uniref_sto_0,0.80913746,0.707
7O28,string_interact_uniprot_sto_3,0.80813438,0.739
7O28,ori_template_pipeline_2,0.80687833,0.737
7O28,pdb_interact_uniprot_sto_2,0.80555946,0.734
7O28,species_interact_uniref_sto_0,0.80210227,0.708
7O28,species_interact_uniprot_sto_3,0.7970221,0.741
7O28,string_interact_uniref_sto_2,0.7949093,0.717
7O28,structure_temp_dimer_4,0.7931149,0.726
7O28,sequence_based_template_with_alphafold_3,0.79256982,0.715
7O28,ori_template_pipeline_1,0.78879571,0.74
7O28,custom_template_file_4,0.78866112,0.726
7O28,string_interact_uniprot_sto_2,0.78396118,0.741
7O28,sequence_based_template_3,0.78306288,0.618
7O28,default_4,0.7822696,0.726
7O28,string_interact_uniref_sto_1,0.77574694,0.726
7O28,structure_temp_dimer_a_3,0.7705062,0.715
7O28,string_interact_uniprot_sto_1,0.7666052,0.71
7O28,custom_template_with_alphafold_models_3,0.75981671,0.715
7O28,uniprot_distance_uniprot_sto_3,0.75839192,0.747
7O28,pdb_interact_uniprot_sto_3,0.75515139,0.736
7O28,ori_temp_pipeline_with_alphafold_models_3,0.75124323,0.715
7O28,species_interact_uniref_sto_1,0.74475586,0.735
7O28,species_interact_uniprot_sto_2,0.72684294,0.742
