TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7SGM,fold_7sgm_2_model_1,0.26631439,0.833
7SGM,fold_7sgm_2_model_4,0.14719008,0.793
7SGM,fold_7sgm_2_model_2,0.13676921,0.837
7SGM,fold_7sgm_1_model_4,0.11150414,0.851
7SGM,fold_7sgm_4_model_4,0.08996566,0.548
7SGM,fold_7sgm_1_model_3,0.08863748,0.829
7SGM,fold_7sgm_1_model_0,0.08552176,0.555
7SGM,fold_7sgm_5_model_4,0.08007857,0.564
7SGM,fold_7sgm_2_model_0,0.07541746,0.566
7SGM,fold_7sgm_3_model_3,0.07082108,0.783
7SGM,fold_7sgm_4_model_2,0.07026971,0.576
7SGM,fold_7sgm_5_model_3,0.07003389,0.559
7SGM,fold_7sgm_5_model_0,0.06906044,0.545
7SGM,fold_7sgm_4_model_1,0.06850007,0.54
7SGM,fold_7sgm_3_model_4,0.06473726,0.835
7SGM,fold_7sgm_1_model_1,0.06465467,0.535
7SGM,fold_7sgm_3_model_0,0.06301787,0.845
7SGM,fold_7sgm_5_model_2,0.06272284,0.571
7SGM,fold_7sgm_1_model_2,0.05982317,0.563
7SGM,fold_7sgm_5_model_1,0.0518246,0.564
7SGM,fold_7sgm_4_model_0,0.05106184,0.543
7SGM,fold_7sgm_3_model_1,0.04928715,0.834
7SGM,fold_7sgm_2_model_3,0.04767321,0.824
7SGM,fold_7sgm_4_model_3,0.04526821,0.572
7SGM,fold_7sgm_3_model_2,0.0375859,0.817
