TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7SBG,fold_7sbg_4_model_2,0.55030859,0.645
7SBG,fold_7sbg_1_model_4,0.4045535,0.433
7SBG,fold_7sbg_5_model_4,0.37942639,0.646
7SBG,fold_7sbg_4_model_4,0.36867872,0.662
7SBG,fold_7sbg_5_model_0,0.36649555,0.656
7SBG,fold_7sbg_4_model_3,0.36575371,0.684
7SBG,fold_7sbg_4_model_1,0.35021466,0.641
7SBG,fold_7sbg_5_model_2,0.31706101,0.642
7SBG,fold_7sbg_2_model_1,0.30406517,0.447
7SBG,fold_7sbg_5_model_3,0.30292693,0.635
7SBG,fold_7sbg_5_model_1,0.29539552,0.684
7SBG,fold_7sbg_4_model_0,0.29016456,0.659
7SBG,fold_7sbg_1_model_3,0.27861792,0.419
7SBG,fold_7sbg_1_model_2,0.21682744,0.65
7SBG,fold_7sbg_2_model_0,0.2023259,0.432
7SBG,fold_7sbg_3_model_0,0.20089445,0.432
7SBG,fold_7sbg_2_model_3,0.19558163,0.428
7SBG,fold_7sbg_3_model_4,0.16866052,0.421
7SBG,fold_7sbg_2_model_2,0.15644792,0.431
7SBG,fold_7sbg_2_model_4,0.14076051,0.478
7SBG,fold_7sbg_3_model_3,0.12262107,0.435
7SBG,fold_7sbg_3_model_2,0.11791756,0.414
7SBG,fold_7sbg_1_model_1,0.09519386,0.456
7SBG,fold_7sbg_1_model_0,0.08588985,0.416
7SBG,fold_7sbg_3_model_1,0.0825311,0.431
