Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

8B7W hit rate =  1/0/0

8B7W,fold_8b7w_1_model_1,0.66973537,0.059
8B7W,fold_8b7w_3_model_2,0.64945781,0.14
8B7W,fold_8b7w_4_model_2,0.53529966,0.057
8B7W,fold_8b7w_1_model_0,0.5143162,0.084
8B7W,fold_8b7w_3_model_1,0.49864599,0.022
8B7W,fold_8b7w_3_model_4,0.38331941,0.242
8B7W,fold_8b7w_2_model_2,0.36513829,0.057
8B7W,fold_8b7w_5_model_1,0.27206385,0.015
8B7W,fold_8b7w_4_model_0,0.24581967,0.055
8B7W,fold_8b7w_2_model_4,0.21367642,0.034
