Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7OM4 hit rate =  10/7/0

7OM4,fold_7om4_3_model_0,0.44602454,0.49
7OM4,fold_7om4_4_model_0,0.44583678,0.603
7OM4,fold_7om4_4_model_2,0.44569248,0.587
7OM4,fold_7om4_4_model_3,0.44552299,0.588
7OM4,fold_7om4_3_model_1,0.44527712,0.48
7OM4,fold_7om4_4_model_1,0.44498831,0.595
7OM4,fold_7om4_1_model_2,0.44488639,0.448
7OM4,fold_7om4_4_model_4,0.44484398,0.608
7OM4,fold_7om4_5_model_2,0.44457182,0.446
7OM4,fold_7om4_3_model_4,0.44454423,0.491
