ID,f0_C_death_sum,f0_C_death_min,f0_C_death_max,f0_C_death_mean,f0_C_death_std,f0_N_death_sum,f0_N_death_min,f0_N_death_max,f0_N_death_mean,f0_N_death_std,f0_O_death_sum,f0_O_death_min,f0_O_death_max,f0_O_death_mean,f0_O_death_std,f0_CN_death_sum,f0_CN_death_min,f0_CN_death_max,f0_CN_death_mean,f0_CN_death_std,f0_CO_death_sum,f0_CO_death_min,f0_CO_death_max,f0_CO_death_mean,f0_CO_death_std,f0_NO_death_sum,f0_NO_death_min,f0_NO_death_max,f0_NO_death_mean,f0_NO_death_std,f0_CNO_death_sum,f0_CNO_death_min,f0_CNO_death_max,f0_CNO_death_mean,f0_CNO_death_std,f1_C_len_sum,f1_C_len_min,f1_C_len_max,f1_C_len_mean,f1_C_len_std,f1_C_birth_sum,f1_C_birth_min,f1_C_birth_max,f1_C_birth_mean,f1_C_birth_std,f1_C_death_sum,f1_C_death_min,f1_C_death_max,f1_C_death_mean,f1_C_death_std,f1_N_len_sum,f1_N_len_min,f1_N_len_max,f1_N_len_mean,f1_N_len_std,f1_N_birth_sum,f1_N_birth_min,f1_N_birth_max,f1_N_birth_mean,f1_N_birth_std,f1_N_death_sum,f1_N_death_min,f1_N_death_max,f1_N_death_mean,f1_N_death_std,f1_O_len_sum,f1_O_len_min,f1_O_len_max,f1_O_len_mean,f1_O_len_std,f1_O_birth_sum,f1_O_birth_min,f1_O_birth_max,f1_O_birth_mean,f1_O_birth_std,f1_O_death_sum,f1_O_death_min,f1_O_death_max,f1_O_death_mean,f1_O_death_std,f1_CN_len_sum,f1_CN_len_min,f1_CN_len_max,f1_CN_len_mean,f1_CN_len_std,f1_CN_birth_sum,f1_CN_birth_min,f1_CN_birth_max,f1_CN_birth_mean,f1_CN_birth_std,f1_CN_death_sum,f1_CN_death_min,f1_CN_death_max,f1_CN_death_mean,f1_CN_death_std,f1_CO_len_sum,f1_CO_len_min,f1_CO_len_max,f1_CO_len_mean,f1_CO_len_std,f1_CO_birth_sum,f1_CO_birth_min,f1_CO_birth_max,f1_CO_birth_mean,f1_CO_birth_std,f1_CO_death_sum,f1_CO_death_min,f1_CO_death_max,f1_CO_death_mean,f1_CO_death_std,f1_NO_len_sum,f1_NO_len_min,f1_NO_len_max,f1_NO_len_mean,f1_NO_len_std,f1_NO_birth_sum,f1_NO_birth_min,f1_NO_birth_max,f1_NO_birth_mean,f1_NO_birth_std,f1_NO_death_sum,f1_NO_death_min,f1_NO_death_max,f1_NO_death_mean,f1_NO_death_std,f1_CNO_len_sum,f1_CNO_len_min,f1_CNO_len_max,f1_CNO_len_mean,f1_CNO_len_std,f1_CNO_birth_sum,f1_CNO_birth_min,f1_CNO_birth_max,f1_CNO_birth_mean,f1_CNO_birth_std,f1_CNO_death_sum,f1_CNO_death_min,f1_CNO_death_max,f1_CNO_death_mean,f1_CNO_death_std
c<B>r<30>R<ARG>,107.85493821494914,1.382257200882361,3.575194651034575,1.8595679002577439,0.6155903356450145,51.672701661837785,2.292097306324683,5.773746721969194,3.444846777455852,1.2297707072755495,67.63353082759215,2.1915950989400823,7.226125963348221,3.9784429898583618,1.1151480504736766,117.42299948932444,1.1713745338537929,3.575194651034575,1.5867972903962761,0.49751102758961324,134.60201093510545,1.2320931906012607,4.480720065508759,1.7710790912513876,0.6460329431900714,91.45778344839009,1.7503419777730025,5.184044839191201,2.7714479832845482,0.7818519908283705,144.07726081883428,1.1713745338537929,4.480720065508759,1.566057182813416,0.5361622130916998,35.088616840373476,0.013308341001104562,3.5241865554997664,0.5752232268913684,0.8143277944759004,291.6473384049653,0.48511564104916616,11.333986279650063,4.781103908278119,1.8847094461881,326.73595524533886,1.6750112004078135,11.454941960945034,5.356327135169489,1.9040066542072533,10.002133540176853,0.037755493573772725,1.6903735587631878,0.5883607964809914,0.502322760319664,147.07328706488377,1.3341737874165034,22.05637623730202,8.651369827346103,4.279574011888542,157.07542060506063,1.7629821910545544,22.48135143373372,9.239730623827096,4.357562383019672,22.831952849879116,0.01323392988796357,5.337540061967701,0.7873087189613488,1.1057209426611847,247.71579745889522,4.350332651660949,21.702350334100743,8.541924050306731,4.247850977683675,270.54775030877437,5.141456669592448,21.904573901182967,9.329232769268081,4.387230586234138,33.60129230681492,0.01736884605284672,3.3270961894213356,0.5250201922939831,0.8024678684618293,273.71362988794425,0.48511564104916616,9.2320807978993,4.276775466999129,1.457398896426628,307.3149221947592,1.538243487644251,9.267560936129403,4.801795659293113,1.48683585996227,44.15132693067246,0.010076163097685331,4.364939811916907,0.5384308162277129,0.7762809067451041,329.30647205840455,0.48511564104916616,8.898469447702311,4.0159325860781045,1.5717154181872408,373.457798989077,1.6750112004078135,9.00279498355626,4.554363402305817,1.5931873359094533,24.33715356225056,0.016527950650330858,2.752944554799406,0.5070240325468867,0.6540096026877453,282.8737496725216,1.3341737874165034,22.05637623730202,5.893203118177534,4.649547059499812,307.21090323477216,1.5708031602784769,22.089134960364053,6.40022715072442,4.637006614256544,43.52089615129605,0.014720360201593952,4.684350408442537,0.5060569319918146,0.7514305919942494,307.63413757766585,0.48511564104916616,8.898469447702311,3.5771411346240214,1.482852394453431,351.15503372896194,1.0641295082886884,9.00279498355626,4.083198066615837,1.539598236077283
c<B>r<31>R<ASP>,93.06903007799883,1.382257200882361,3.59776521129763,1.7560194354339402,0.5112680539161311,36.67057715772024,2.633916606586648,5.532077735035795,3.6670577157720237,1.0879502517169515,46.62949827751535,2.1915950989400823,5.976438813236794,3.8857915231262794,0.9363215854338159,97.69339790144963,0.8441565783828056,3.59776521129763,1.5264593422101504,0.40334210737374293,111.0512547427714,1.2324512805804122,3.2035405361819462,1.6825947688298697,0.481208336381107,64.83961891253209,1.681696095280529,5.976438813236794,2.8191138657622647,0.8318215344521879,115.65152519717965,0.8441565783828056,3.1794431671393824,1.501967859703632,0.3698103894662954,20.989203954675887,0.013308341001104562,3.5241865554997664,0.5247300988668971,0.8324257179297998,199.39929282346,0.4852206137998403,12.770347805412317,4.9849823205865,2.3179391485776852,220.3884967781359,1.6750112004078135,12.94582169259905,5.509712419453398,2.208156482969214,3.9871792842167046,0.037755493573772725,1.6903735587631878,0.44301992046852273,0.48518493404423263,74.34147668941728,6.614579184152618,9.787219253349612,8.260164076601919,1.1876984934697299,78.32865597363397,7.088891852730068,9.961213739115877,8.703183997070441,1.146338517499421,15.554418613891103,0.01323392988796357,2.7904904565640107,0.8186536112574265,0.8403010169586641,135.8289473167399,4.74922994565549,14.072439263215813,7.148891964038943,2.1806336899083405,151.38336593063104,5.216404116519119,14.324782848629694,7.967545575296371,2.2644702229552816,17.553667949919948,0.01736884605284672,3.219970695364446,0.417944474998094,0.7050055871280745,194.90794342563663,0.4852206137998403,12.770347805412317,4.640665319658015,2.119025373130376,212.46161137555663,1.538243487644251,12.94582169259905,5.05860979465611,2.0051732722899662,26.022107683444066,0.011478671353086334,2.797347740821804,0.4486570290248977,0.6405097994053754,234.17829527112792,0.4852206137998403,8.898469447702311,4.037556815019447,1.7279231959196675,260.200402954572,1.2965623810283151,9.04990906806196,4.486213844044345,1.6712431129569791,17.91199475542721,0.016527950650330858,3.7035710490079126,0.7164797902170883,0.9217220759508092,114.06992220643372,2.2637373680772868,9.722799271245542,4.562796888257349,2.5288666928859924,131.98191696186092,2.4218475194774274,10.916813079461962,5.279276678474437,2.795634692366955,24.508604496679748,0.011478671353086334,2.797347740821804,0.4456109908487227,0.6077318750821624,210.2102189488525,0.4852206137998403,8.898469447702311,3.8220039808882276,1.8519668856047997,234.71882344553228,1.538243487644251,9.00279498355626,4.2676149717369505,1.7766581534423638
c<B>r<33>R<SER>,133.33725959452067,1.3533709241485636,4.488328324079624,1.8018548593854145,0.618959220108929,58.04987800392854,2.1467962907879827,6.800842560159736,3.628117375245534,1.0470521222938831,69.18572920867392,3.0415914412133933,5.184044839191201,3.8436516227041064,0.5276496853611398,142.58565182331998,1.1245853473644902,4.488328324079624,1.566875294761758,0.5214192189914649,159.67593204979434,1.2323165985053885,4.488328324079624,1.716945505911767,0.5942118732228221,96.02382369690689,2.010922046058206,5.892959492908806,2.743537819911625,0.7697011418827401,168.0708235309174,1.1245853473644902,4.488328324079624,1.5279165775537946,0.4741900833266632,53.453965946375405,0.013308341001104562,3.912934556214733,0.5874062191909385,0.8941790915766543,454.92282232801244,0.4980702589497597,12.051558023277536,4.999151893714423,2.080559477908849,508.37678827438793,1.3330559066387515,13.212053145535263,5.586558112905362,2.1454235934681956,13.154586802438136,0.02475134722469363,2.3102427224961843,0.5261834720975255,0.5740971006258363,224.99753484938014,5.079466755040176,18.33696948135959,8.999901393975206,3.343854675741622,238.1521216518183,5.182824564182344,19.54540085214318,9.526084866072733,3.4805922661668185,21.12307205688228,0.022489885842972512,4.077672954701097,0.8124258483416261,0.87632648824613,169.6419033323118,2.9345069122786676,13.379250137336857,6.524688589704301,1.9251916762187822,190.76497538919412,3.540206074712987,13.503992005462521,7.337114438045928,1.8970104559857595,51.033222509051306,0.01136166976410724,3.4266401515645803,0.586588764471854,0.8114199452558005,400.87857708280137,0.4742882786684049,12.051558023277536,4.607799736583924,2.081399755813287,451.9117995918526,1.3046283795075584,13.212053145535263,5.194388501055777,2.147842462180715,58.633923727975386,0.011147735094216848,2.797347740821804,0.4968976587116558,0.6707652739820051,477.5406792680805,0.4980702589497597,12.145132726679108,4.0469549090515295,1.768738560786699,536.174602996056,1.3330559066387515,12.632394546204814,4.543852567763187,1.8272342251264064,28.595900704007352,0.0160810269182301,3.7035710490079126,0.6808547786668417,0.9794624266227131,203.65254805493566,2.129541403653392,19.68310131006719,4.848870191784182,3.3862534961834205,232.24844875894303,2.4879320946017467,19.977457205271286,5.529724970451024,3.609293610474071,56.06068490298592,0.011147735094216848,2.797347740821804,0.49611225577863644,0.6751117497417931,436.5193018530261,0.4742882786684049,12.145132726679108,3.8630026712657175,1.9082325905782889,492.5799867560121,1.3046283795075584,12.632394546204814,4.359114927044355,1.9613124722351454
c<B>r<35>R<HIS>,143.53768374786424,1.3533709241485636,3.6284644287907892,1.7293696837092076,0.5253288122625083,65.6829545622686,2.1467962907879827,4.504699609188517,3.6490530312371448,0.6085812946998939,53.12590977698703,3.1524830916909563,4.642543223255534,3.7947078412133592,0.47734706619965567,155.20409470704584,1.207084796553267,3.3597648971684286,1.5216087716377042,0.369887129635653,164.4876649145401,1.2315073870152966,3.47305776208978,1.67844556035245,0.5111643253495141,92.0681054578551,2.1467962907879827,4.504699609188517,2.7899425896319725,0.6123088321353011,176.10972558665893,1.207084796553267,3.2189675279865577,1.5052113298005037,0.3669222158796194,58.68901427236983,0.01120831241909137,3.566143334302243,0.5484954604894376,0.7825905896651338,469.60709409390586,0.49849123434067977,6.899684825161003,4.388851346672017,1.4252336056662773,528.2961083662756,1.3330559066387515,7.476614254398253,4.937346807161454,1.4610454683154028,22.212881572527305,0.021785432903040025,3.2218064237432387,0.6731176234099183,0.7621544454074753,231.17914840118522,4.927364939800285,10.881432603155403,7.005428739429855,1.599679813153668,253.39202997371248,5.182824564182344,11.374919915686878,7.678546362839772,1.5036263086066963,13.476518308400099,0.08506151448055288,1.491115734322202,0.7927363710823587,0.38070410674685573,95.75671290281072,2.9345069122786676,6.928197065183167,5.632747817812395,0.7860277785239769,109.2332312112108,3.540206074712987,7.01325857966372,6.425484188894753,0.7480292308010564,59.80156734383995,0.01120831241909137,3.4266401515645803,0.5436506122167268,0.6931962214823782,451.81156947245074,0.4742882786684049,7.230678918971316,4.1073779042950065,1.4227349407052543,511.61313681629076,1.3046283795075584,7.427981573725397,4.651028516511734,1.371849896212736,62.18726029801679,0.010103122518385632,2.8394011252490188,0.46757338569937434,0.5798327456045248,492.78237940263443,0.49849123434067977,6.447874954235319,3.705130672200259,1.1370191012713216,554.9696397006512,1.3330559066387515,7.236217928095224,4.172704057899633,1.1718988606763077,29.025882209155952,0.017739489029994004,4.177220856430724,0.6596791411171807,0.8951754700381256,190.61497984316662,1.976091391249696,9.893772979994779,4.332158632799241,2.0160546712548677,219.64086205232255,2.8899020851512196,10.02938052069339,4.991837773916422,1.9033641630000782,62.71657700655136,0.011147735094216848,2.6935086885020576,0.49775061116310604,0.615003278437949,433.4941536009137,0.4742882786684049,6.31601768092635,3.440429790483442,1.2294298284848413,496.2107306074652,1.3046283795075584,7.236217928095224,3.9381804016465494,1.1859049508779433
c<B>r<36>R<TRP>,153.3138462143855,1.3533709241485636,3.9167923052263784,1.8471547736672953,0.6777999596902555,56.83999258408652,2.1467962907879827,4.500534308806052,3.5524995365054073,0.5716502595497919,51.0058006128607,3.163093487272474,4.642543223255534,3.923523124066208,0.40191431460654375,162.00030011010105,1.207084796553267,3.6706945217611207,1.6200030011010105,0.5362878987679454,168.74076439257684,1.2315073870152966,3.8004998648414756,1.7395955092018232,0.6150788973172687,77.77025254860436,2.0177442190981,4.500534308806052,2.5923417516201455,0.4867595751634732,177.21710728282116,1.207084796553267,3.6706945217611207,1.5545360287966767,0.4746099369748708,66.05458791370744,0.010573075063588178,4.10755192343276,0.5597846433365037,0.8051679008239484,542.9404156696006,0.49849123434067977,7.386859029040366,4.6011899633017,1.1982988693506005,608.995003583308,1.3330559066387515,8.26471978674074,5.160974606638203,1.2350977519873438,19.13470307749402,0.021785432903040025,3.418227574705547,0.7359501183651547,0.9271883783084732,176.7242363549499,4.927364939800285,10.881432603155403,6.79708601365192,1.656772142005717,195.85893943244392,5.182824564182344,11.374919915686878,7.533036132017074,1.535690687579914,13.291196399775357,0.3558157196180396,1.9773338179776827,0.8860797599850238,0.46981462514996997,85.68234698395446,4.915222976491519,7.011358854550963,5.712156465596964,0.44326474376765884,98.9735433837298,5.579183874964679,7.722003342390558,6.598236225581987,0.5606134501139574,64.58167269121105,0.010573075063588178,4.070448833233186,0.5473023109424665,0.7516859068695249,514.3949214828596,0.4742882786684049,7.386859029040366,4.359278995617454,1.2427632804039552,578.9765941740706,1.3046283795075584,7.970040631059282,4.90658130655992,1.222504883021631,66.05948030114178,0.010573075063588178,4.10755192343276,0.4893294837121613,0.6683218279591003,530.9445327414621,0.49849123434067977,7.386859029040366,3.9329224647515715,1.1224049726502114,597.004013042604,1.3330559066387515,8.26471978674074,4.4222519484637335,1.220262406607803,19.85912352043828,0.012184909098691854,3.488767326984939,0.7092544114442243,0.9563367225721013,105.4629079466961,1.976091391249696,7.208930683601867,3.7665324266677183,1.358273189260478,125.3220314671344,2.7712702030685765,7.2897427878451015,4.475786838111943,1.2156761059496937,65.36151398965589,0.010573075063588178,4.070448833233186,0.5539111355055584,0.745738088715172,444.573662601429,0.4742882786684049,7.386859029040366,3.767573411876517,1.2477671811749518,509.9351765910851,1.3046283795075584,7.970040631059282,4.321484547382077,1.2663004245290812
c<B>r<37>R<VAL>,155.43191825748903,1.367182951798119,3.6961171322857056,1.7270213139721002,0.5639475674751026,55.4464863272637,2.8049878359417013,5.369183702886824,3.69643242181758,0.5948135379081269,56.16018443262422,3.163093487272474,4.843687193542751,4.011441745187445,0.47959406978627894,164.41880012142335,1.207084796553267,3.6961171322857056,1.5511207558624844,0.4424337549179716,174.91464232601643,1.2315073870152966,3.6961171322857056,1.6658537364382517,0.5418387532397815,78.44288422614882,2.0177442190981,4.843687193542751,2.614762807538294,0.5262453601557685,182.4861169497437,1.207084796553267,3.6961171322857056,1.5081497268573858,0.39544106446527244,65.95564421835526,0.010573075063588178,3.6440355302911014,0.5785582826171514,0.8148906076256579,523.3329140542104,0.49910220287236484,7.871269307767875,4.590639596966758,1.217323949038441,589.2885582725656,1.388433249415891,7.887182617799268,5.169197879583909,1.217828217602952,16.927316820963433,0.02247158935876392,3.418227574705547,0.7694234918619742,0.9422203480067384,155.05144680842778,4.937770566371967,11.52977858798123,7.047793036746717,1.8557298214859916,171.97876362939118,5.18990034091884,12.011338308415862,7.81721652860869,1.584628252031255,15.14972254908489,0.10186674263647078,2.114998642003714,0.8416512527269383,0.5578821674779969,109.8180762201478,4.756421720710762,10.209929118635188,6.101004234452656,1.2621214831500467,124.9677987692327,5.579183874964679,10.426438870961048,6.942655487179595,1.064036871488295,64.59033057784175,0.010573075063588178,3.5609086093514932,0.5427758872087542,0.7596791602741616,513.248492285512,0.49910220287236484,7.871269307767875,4.313012540214387,1.151273367629218,577.838822863354,1.3867785460323079,7.887182617799268,4.8557884274231435,1.147583323977656,67.82953819119666,0.010573075063588178,3.6440355302911014,0.5217656783938205,0.6789524558050682,500.8639071216844,0.49910220287236484,7.55294664238933,3.8527992855514186,1.106531604866703,568.6934453128811,1.388433249415891,7.6297849676318386,4.374564963945239,1.1942380009826623,20.408240746001965,0.012075697212258873,3.525854524599109,0.6583303466452247,0.9065699494154784,122.84067188904837,2.0290816397191094,7.207033408836367,3.9626023190015602,1.5581088351100487,143.24891263505032,2.7712702030685765,7.636933810652576,4.620932665646785,1.4407592774322324,67.52038389269738,0.010573075063588178,3.5609086093514932,0.5626698657724781,0.7616062840076487,449.4230882071479,0.49910220287236484,6.8865735467033495,3.7451924017262326,1.1855122730014651,516.9434720998452,1.3867785460323079,7.485769297127163,4.3078622674987095,1.1956172702759669
c<B>r<42>R<ASP>,47.775514598531714,1.4949150950841537,3.958364365380251,1.9110205839412686,0.6499512233117182,12.159523271022678,2.6421721305017067,3.406026361737574,3.0398808177556695,0.34834085084449007,30.112570827986556,2.192110427725372,5.081327869748658,3.7640713534983194,0.795891281135162,49.33120113614803,1.0771488689299247,3.958364365380251,1.6443733712049344,0.5909043141661587,62.544733746805214,1.2321109923004028,3.9092811940937415,1.8395509925530946,0.6877768391305341,37.17914116648736,1.9014273306918374,4.924459929614527,2.8599339358836433,0.854014893666826,64.10042028442155,1.0771488689299247,3.9092811940937415,1.643600520113373,0.6307310452979652,6.366759864253901,0.012480575087273849,2.8263144165803222,0.45476856173242153,0.798005644828456,62.61524723922186,1.5573918510822296,6.31004900764276,4.472517659944418,1.5395440409402374,68.98200710347575,1.6574631202219055,6.322529582730034,4.927286221676839,1.5273852868984772,1.7920903376639936,0.018297562828259117,1.7737927748357345,0.8960451688319968,0.8777476060037377,11.654874361092737,5.044165106020003,6.610709255072734,5.827437180546369,0.7832720745263657,13.44696469875673,6.6290068179009936,6.8179578808557375,6.723482349378365,0.09447553147737198,6.92862265921378,0.013924937851809815,2.752945633391567,0.8660778324017225,1.0091470482387075,57.50800380373522,4.402578054579763,10.079743638564153,7.188500475466903,2.2477943728999237,64.436626462949,4.416502992431573,12.133916397575934,8.054578307868624,2.5381010213729747,5.816307648097978,0.01329812167400668,1.7344184249000092,0.4846923040081648,0.5772504232900242,43.669369957547886,0.5853811404763292,5.494748010249182,3.6391141631289905,1.2821909605088515,49.48567760564586,1.5219909957752478,5.508046131923189,4.123806467137155,1.2704796467383128,10.496211826816497,0.018905985893274746,1.8768536103320272,0.4198484730726599,0.4922211871135392,94.05327840074557,1.5573918510822296,6.454973229971108,3.7621311360298226,1.1568506397365534,104.54949022756209,1.6574631202219055,6.697531969287294,4.181979609102483,1.3427351278022424,4.675185115468587,0.010910857154451392,1.2401800515014587,0.3339417939620419,0.35898345243653496,55.84244995808706,2.159832153438586,10.064889830328116,3.9887464255776472,2.376622596608529,60.51763507355564,2.3006918681678292,10.110317116728922,4.322688219539688,2.334267973151762,10.212858991145708,0.01503722542053243,1.8768536103320272,0.5106429495572854,0.553737481054557,67.18898555866227,0.5853811404763292,6.454973229971108,3.3594492779331135,1.4542770990222016,77.40184454980799,1.5219909957752478,6.697531969287294,3.8700922274903995,1.6045220372515396
c<B>r<43>R<LYS>,67.72767512544087,1.4949150950841537,3.958364365380251,1.881324309040024,0.6532623988644504,32.6974609366442,2.6421721305017067,6.877704154377069,4.087182617080525,1.5326743386477137,42.34078134571394,2.192110427725372,5.081327869748658,3.8491619405194495,0.7027480241117182,72.98268001533229,1.0771488689299247,3.958364365380251,1.621837333674051,0.533108126801329,84.0806336149681,1.2321109923004028,3.3747188275363187,1.7516798669785019,0.5752828782550312,59.357079233826745,1.9014273306918374,6.877704154377069,2.967853961691337,1.162934530844019,88.78817710128409,1.0771488689299247,3.3747188275363187,1.5576873175663877,0.4289405189294804,15.588371931393693,0.012480575087273849,4.691180531187834,0.7423034253044616,1.2342232779797218,99.78335668666895,1.5573918510822296,6.436866252937378,4.751588413650903,1.4182968472484083,115.37172861806266,1.6574631202219055,9.66963294270594,5.493891838955365,1.7033617644386967,3.0635355242217335,0.018297562828259117,1.7737927748357345,0.6127071048443467,0.6100404976671723,36.80574638220553,5.044165106020003,11.386191241588733,7.361149276441106,2.1839664199240345,39.86928190642726,6.621280399644979,11.88778742818252,7.973856381285453,2.014781026614572,10.365739103184525,0.013924937851809815,2.752945633391567,0.8638115919320438,0.9398056281631015,83.93784416572686,4.402578054579763,10.079743638564153,6.9948203471439045,1.9109239261845283,94.3035832689114,4.416502992431573,12.133916397575934,7.858631939075949,2.2238218479164047,14.23958045964641,0.01329812167400668,3.6194689904906134,0.6780752599831624,0.9512902240638179,91.41396191330709,0.5853811404763292,6.436866252937378,4.353045805395576,1.3766247603807686,105.65354237295351,1.5219909957752478,8.59792140200872,5.031121065378739,1.594559599971937,16.230825867407063,0.018905985893274746,2.7067204120266783,0.45085627409464063,0.6205158278381419,151.2307566812467,1.5573918510822296,7.97626175963228,4.200854352256853,1.4282450152961204,167.46158254865375,1.6574631202219055,8.215919582238719,4.651710626351493,1.5836219866010148,9.392240601811096,0.010910857154451392,2.324265545599088,0.3612400231465806,0.5066114090687915,134.75532701742307,2.159832153438586,12.468610075708526,5.18289719297781,2.737296023638423,144.14756761923417,2.3006918681678292,12.776044887932944,5.544137216124391,2.789937217168876,15.7410026543626,0.01503722542053243,2.7067204120266783,0.49190633294883124,0.6636037106180074,127.44942535912087,0.5853811404763292,6.896401456288416,3.982794542472527,1.5768100435387555,143.19042801348346,1.5219909957752478,7.41849956247259,4.474700875421358,1.6645527859310716
c<B>r<44>R<GLY>,108.18409540595982,1.3822084665139371,3.496481213171171,1.7735097607534398,0.5371695174194261,35.63975126329838,2.6421721305017067,6.4625346105703265,3.563975126329838,1.038472897175131,43.747713976357204,3.2378275973739044,5.081327869748658,3.977064906941564,0.48827918955411653,110.86659102900657,1.0771488689299247,3.496481213171171,1.539813764291758,0.4133675516236668,122.63906558969755,1.2321109923004028,3.462673513426365,1.6799871998588705,0.508046998843768,58.3669886712308,1.9014273306918374,4.829846196769773,2.6530449396014,0.6851287996018288,125.32156121274433,1.0771488689299247,3.462673513426365,1.4919233477707659,0.36925970274680026,31.40738543324844,0.010669319413629808,4.5883782986692445,0.5925921779858196,0.9905838544708585,231.19011799587895,0.48509718833828686,7.301848792621817,4.362077698035452,1.4267510021529974,262.5975034291274,1.6821450149771293,8.37835087061925,4.954669876021272,1.5169350291412051,5.788357261968077,0.018297562828259117,1.790412174667095,0.5788357261968077,0.6230909177654423,85.43123677805436,5.044165106020003,11.806553491941543,8.543123677805436,2.6088046521983226,91.21959404002243,6.621280399644979,12.095102006818859,9.121959404002244,2.339576018147978,12.329092033865443,0.02855912606989275,2.752945633391567,0.9483916949127263,0.934158923874891,91.58992546588354,5.0558750634686085,10.079743638564153,7.0453788819910415,1.7507679022783527,103.919017499749,5.890601898867775,12.133916397575934,7.99377057690377,1.9563656681092054,30.661377801017093,0.010669319413629808,4.5883782986692445,0.557479596382129,0.9197778752061361,229.26507585642713,0.48509718833828686,8.831938451759541,4.168455924662312,1.478245939043375,259.92645365744426,1.5939808718508517,9.178494641099803,4.725935521044441,1.6356330023654548,34.12031696080779,0.010669319413629808,4.415481361667224,0.5017693670707029,0.780879873585902,257.8507308466436,0.48509718833828686,6.896401456288416,3.7919225124506415,1.1900484936149074,291.9710478074514,1.6821450149771293,7.691801870658489,4.293691879521344,1.3028269849292498,12.404263894766094,0.011218109245165309,2.324265545599088,0.4430094248130748,0.601018127790784,131.20602288057268,2.159832153438586,10.064889830328116,4.685929388591881,2.360496563587556,143.61028677533875,2.3006918681678292,10.110317116728922,5.128938813404956,2.4239958347501953,33.40574808702957,0.010669319413629808,3.641964519712788,0.4985932550302921,0.7666902326700137,247.99805467387733,0.48509718833828686,6.896401456288416,3.701463502595184,1.3154434455352157,281.40380276090684,1.5939808718508517,7.265187168516697,4.200056757625475,1.4017655110671243
c<B>r<45>R<PHE>,124.7626854691396,1.3822084665139371,4.154468463722126,1.8081548618715884,0.6601820903107433,46.74628250948755,2.706103745867565,6.4625346105703265,3.895523542457296,1.0243037563373063,59.06822062017319,3.479777236120425,6.4230370323464605,4.2191586157266565,0.7647560695863648,132.37940129626548,1.254761194413705,4.154468463722126,1.614382942637384,0.5697356242334418,146.05231947361665,1.2321109923004028,4.154468463722126,1.7387180889716267,0.631269642842556,76.07901083298346,2.1554588338541323,4.843687193542751,2.81774114196235,0.7369241109946654,152.55853661757513,1.2321109923004028,4.154468463722126,1.5727684187378879,0.5160002253233269,45.90033013300655,0.010669319413629808,4.4369805510068465,0.628771645657624,0.8533043588440874,340.836263446097,0.48509718833828686,7.301848792621817,4.668989910220507,1.2700511445422442,386.7365935791036,1.9094934151167084,7.86469880766051,5.2977615558781315,1.2574677485967571,10.271797473336203,0.06296238669412801,2.751301748125739,0.6042233807844826,0.6705259958446173,157.8809114465351,5.044165106020003,11.849579415491192,9.287112438031476,2.300443352935906,168.1527089198713,6.446377449889412,12.633375555161637,9.891335818815959,2.1914797442566876,16.874021370622813,0.048735063219403685,2.425975867597991,0.8881063879275165,0.722340524481358,142.89382338276704,5.190463878911103,10.932074988900247,7.520727546461423,2.1239649658895403,159.76784475338988,5.890601898867775,12.607430379922278,8.408833934388941,2.3222390139485443,46.796303095741735,0.010669319413629808,4.563054674369273,0.5849537886967717,0.8266638799190087,352.3635140298486,0.48509718833828686,8.831938451759541,4.404543925373107,1.3431055752222096,399.1598171255903,1.8437609382999116,9.178494641099803,4.989497714069879,1.3711915645102972,54.571546614272435,0.010669319413629808,4.415481361667224,0.6063505179363604,0.8513584896076298,359.37264189866335,0.48509718833828686,7.088248125560772,3.9930293544295927,1.1545194598971913,413.9441885129358,1.9094934151167084,7.691801870658489,4.599379872365954,1.2335831654491405,19.63979982910915,0.012075697212258873,4.510569688910312,0.595145449366944,0.8987922774221265,172.6404035253541,2.126812956654555,9.622586920017284,5.2315273795561845,2.1138957544482895,192.28020335446325,2.813086600755244,10.342423260023171,5.826672828923129,2.262904465950889,55.268689089602084,0.010669319413629808,3.7177812920850783,0.6140965454400231,0.8458386593464894,350.1748303481755,0.48509718833828686,6.896401456288416,3.890831448313061,1.2883949950597404,405.4435194377776,1.8437609382999116,7.020399640368155,4.504927993753085,1.3216517806710877
