MODEL,PRED_DOCKQ
fold_7z4t_2_model_3,0.40603647
fold_7z4t_3_model_4,0.40592095
fold_7z4t_4_model_1,0.40589681
fold_7z4t_3_model_0,0.40569752
fold_7z4t_4_model_2,0.40557754
fold_7z4t_5_model_0,0.40547457
fold_7z4t_2_model_1,0.40534562
fold_7z4t_3_model_3,0.40533715
fold_7z4t_2_model_2,0.4052189
fold_7z4t_3_model_2,0.40507689
fold_7z4t_4_model_0,0.40497163
fold_7z4t_4_model_4,0.40488377
fold_7z4t_3_model_1,0.40488303
fold_7z4t_2_model_0,0.4046371
fold_7z4t_4_model_3,0.40463603
fold_7z4t_5_model_2,0.40461212
fold_7z4t_2_model_4,0.4044053
fold_7z4t_1_model_1,0.40425399
fold_7z4t_5_model_1,0.40424451
fold_7z4t_5_model_3,0.40389925
fold_7z4t_1_model_2,0.40378121
fold_7z4t_5_model_4,0.40362766
fold_7z4t_1_model_4,0.40360528
fold_7z4t_1_model_3,0.40352175
fold_7z4t_1_model_0,0.40350628
