TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
6B0S,model_2_multimer_20220423_293181,0.39542404,0.562
6B0S,model_5_multimer_20220423_221403,0.39536256,0.567
6B0S,model_3_multimer_20220423_221403,0.39532655,0.599
6B0S,model_3_multimer_20220423_536048,0.39531213,0.574
6B0S,model_4_multimer_20220423_536048,0.39503226,0.558
6B0S,model_3_multimer_20220423_342393,0.39500937,0.589
6B0S,ranked_0,0.39494345,0.567
6B0S,model_2_multimer_20220423_052571,0.39494345,0.567
6B0S,model_4_multimer_20220423_293181,0.3949067,0.568
6B0S,model_3_multimer_20220423_293181,0.39487442,0.635
6B0S,model_1_multimer_20220423_293181,0.39481786,0.558
6B0S,model_4_multimer_20220423_342393,0.39466363,0.565
6B0S,model_5_multimer_20220423_536048,0.39462417,0.565
6B0S,model_1_multimer_20220423_342393,0.39450592,0.556
6B0S,ranked_2,0.39435384,0.565
6B0S,model_1_multimer_20220423_052571,0.39435384,0.565
6B0S,ranked_1,0.39425367,0.568
6B0S,model_4_multimer_20220423_052571,0.39425367,0.568
6B0S,model_1_multimer_20220423_536048,0.3942278,0.552
6B0S,model_5_multimer_20220423_293181,0.39419055,0.569
6B0S,model_1_multimer_20220423_221403,0.39416158,0.563
6B0S,model_2_multimer_20220423_536048,0.39411348,0.562
6B0S,model_3_multimer_20220423_052571,0.39405069,0.652
6B0S,ranked_4,0.39405069,0.652
6B0S,model_5_multimer_20220423_342393,0.39403087,0.562
6B0S,model_2_multimer_20220423_221403,0.39390904,0.571
6B0S,model_4_multimer_20220423_221403,0.39390028,0.571
6B0S,model_5_multimer_20220423_052571,0.39388615,0.565
6B0S,ranked_3,0.39388615,0.565
6B0S,model_2_multimer_20220423_342393,0.39388135,0.565
