src_idx,dst_idx,src_id,dst_id,band,distance
0,4,c<A>r<1052>R<GLU>,c<B>r<86>R<LEU>,long,13.873311428782966
1,4,c<A>r<1055>R<ALA>,c<B>r<86>R<LEU>,long,11.374522627345732
1,5,c<A>r<1055>R<ALA>,c<B>r<87>R<ILE>,long,11.871676461224842
2,4,c<A>r<1056>R<GLN>,c<B>r<86>R<LEU>,long,13.665660979257467
3,4,c<A>r<1058>R<LYS>,c<B>r<86>R<LEU>,long,12.184701391499098
3,5,c<A>r<1058>R<LYS>,c<B>r<87>R<ILE>,long,11.19057053952121
4,0,c<B>r<86>R<LEU>,c<A>r<1052>R<GLU>,long,13.873311428782966
4,1,c<B>r<86>R<LEU>,c<A>r<1055>R<ALA>,long,11.374522627345732
4,2,c<B>r<86>R<LEU>,c<A>r<1056>R<GLN>,long,13.665660979257467
4,3,c<B>r<86>R<LEU>,c<A>r<1058>R<LYS>,long,12.184701391499098
5,1,c<B>r<87>R<ILE>,c<A>r<1055>R<ALA>,long,11.871676461224842
5,3,c<B>r<87>R<ILE>,c<A>r<1058>R<LYS>,long,11.19057053952121
