MODEL,PRED_DOCKQ
no_templates_1,0.33087975
no_templates_0,0.33062515
no_templates_3,0.33061963
no_templates_2,0.33056232
no_templates_4,0.33050576
structure_temp_dimer_2,0.33033767
custom_template_with_alphafold_models_3,0.33018285
structure_temp_dimer_a_3,0.33018285
sequence_based_template_with_alphafold_3,0.33017993
ori_temp_pipeline_with_alphafold_models_3,0.33017939
ori_template_pipeline_0,0.33004871
structure_temp_dimer_4,0.33004862
default_2,0.33001316
uniprot_distance_uniprot_sto_2,0.32998618
structure_temp_dimer_1,0.32995757
structure_temp_dimer_a_4,0.32995418
default_3,0.32995042
custom_template_with_alphafold_models_4,0.32993522
ori_temp_pipeline_with_alphafold_models_4,0.32992357
sequence_based_template_with_alphafold_4,0.32992259
ori_template_pipeline_1,0.32992175
sequence_based_template_with_alphafold_1,0.32991654
ori_temp_pipeline_with_alphafold_models_1,0.32991514
custom_template_with_alphafold_models_1,0.32990715
structure_temp_dimer_a_1,0.3299042
pdb_interact_uniref_a3m_1,0.32989958
string_interact_uniref_a3m_3,0.32989186
ori_template_pipeline_2,0.329887
string_interact_uniprot_sto_1,0.32988593
species_interact_uniref_a3m_1,0.32988429
uniprot_distance_uniref_a3m_0,0.32987851
uniclust_oxmatch_a3m_2,0.3298777
species_interact_uniref_a3m_4,0.32987538
pdb_interact_uniref_a3m_4,0.32987374
custom_template_with_alphafold_models_2,0.32985076
uniclust_oxmatch_a3m_0,0.329849
uniprot_distance_uniref_a3m_4,0.32984892
structure_temp_dimer_a_2,0.32983953
pdb_interact_uniprot_sto_2,0.32982993
structure_temp_dimer_0,0.32982877
uniclust_oxmatch_a3m_3,0.3298232
sequence_based_template_with_alphafold_2,0.32982013
pdb_interact_uniref_a3m_2,0.32981858
string_interact_uniref_a3m_0,0.32980284
ori_temp_pipeline_with_alphafold_models_2,0.32980227
string_interact_uniref_sto_1,0.3297964
structure_temp_dimer_3,0.32979563
species_interact_uniprot_sto_0,0.32979441
string_interact_uniref_sto_2,0.32979247
pdb_interact_uniref_sto_1,0.32979035
ori_template_pipeline_4,0.32978821
string_interact_uniref_a3m_2,0.32978344
pdb_interact_uniprot_sto_1,0.32978135
uniprot_distance_uniprot_sto_1,0.329781
uniclust_oxmatch_a3m_4,0.32977226
ori_template_pipeline_3,0.32977146
species_interact_uniref_a3m_0,0.32976949
species_interact_uniref_a3m_3,0.32976031
uniprot_distance_uniref_sto_3,0.32975924
pdb_interact_uniref_a3m_3,0.3297579
uniprot_distance_uniref_a3m_1,0.32975644
pdb_interact_uniref_sto_4,0.32975549
uniprot_distance_uniprot_sto_0,0.32974336
species_interact_uniprot_sto_2,0.32974237
uniprot_distance_uniref_a3m_2,0.3297402
uniprot_distance_uniprot_sto_3,0.32973778
pdb_interact_uniprot_sto_0,0.32973698
sequence_based_template_2,0.32973161
uniprot_distance_uniref_sto_0,0.32973054
string_interact_uniref_sto_0,0.32972574
sequence_based_template_1,0.32972205
pdb_interact_uniref_sto_0,0.32972026
ori_temp_pipeline_with_alphafold_models_0,0.32971728
custom_template_with_alphafold_models_0,0.32971632
structure_temp_dimer_a_0,0.32971549
sequence_based_template_with_alphafold_0,0.32971472
custom_template_file_4,0.32970852
pdb_interact_uniref_sto_2,0.32969862
species_interact_uniref_sto_2,0.32968727
default_0,0.32968301
species_interact_uniref_sto_4,0.32968283
string_interact_uniref_sto_4,0.32968211
string_interact_uniprot_sto_2,0.32967851
species_interact_uniref_sto_0,0.32967833
default_1,0.32967782
sequence_based_template_0,0.32967749
string_interact_uniref_a3m_1,0.3296763
uniprot_distance_uniref_sto_2,0.32967597
species_interact_uniref_sto_1,0.32967028
pdb_interact_uniprot_sto_4,0.32966521
string_interact_uniprot_sto_0,0.32963729
string_interact_uniprot_sto_3,0.3296251
custom_template_file_1,0.32962459
uniclust_oxmatch_a3m_1,0.32962203
custom_template_file_3,0.32961771
species_interact_uniprot_sto_4,0.32961422
species_interact_uniref_a3m_2,0.32961082
uniprot_distance_uniref_sto_1,0.32959476
uniprot_distance_uniprot_sto_4,0.32958895
uniprot_distance_uniref_a3m_3,0.32958099
species_interact_uniprot_sto_1,0.32957405
pdb_interact_uniref_a3m_0,0.32957056
species_interact_uniprot_sto_3,0.32955715
sequence_based_template_4,0.32955155
custom_template_file_2,0.32955122
pdb_interact_uniprot_sto_3,0.32953525
string_interact_uniref_a3m_4,0.32953
sequence_based_template_3,0.32952085
custom_template_file_0,0.32951564
string_interact_uniprot_sto_4,0.32947457
default_4,0.32946208
pdb_interact_uniref_sto_3,0.32945123
string_interact_uniref_sto_3,0.32938558
uniprot_distance_uniref_sto_4,0.32937604
species_interact_uniref_sto_3,0.32935375
