TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7X7O,fold_7x7o_1_model_1,0.70789897,0.797
7X7O,fold_7x7o_3_model_1,0.70498449,0.779
7X7O,fold_7x7o_1_model_2,0.69698179,0.792
7X7O,fold_7x7o_2_model_0,0.69534093,0.766
7X7O,fold_7x7o_5_model_0,0.66775823,0.785
7X7O,fold_7x7o_4_model_1,0.66510218,0.778
7X7O,fold_7x7o_2_model_3,0.6630128,0.79
7X7O,fold_7x7o_2_model_2,0.64696485,0.783
7X7O,fold_7x7o_2_model_4,0.64574724,0.783
7X7O,fold_7x7o_3_model_0,0.63522393,0.79
7X7O,fold_7x7o_3_model_2,0.62918848,0.798
7X7O,fold_7x7o_1_model_3,0.54191703,0.794
7X7O,fold_7x7o_1_model_0,0.50654066,0.797
7X7O,fold_7x7o_5_model_2,0.49777666,0.798
7X7O,fold_7x7o_5_model_1,0.48595867,0.792
7X7O,fold_7x7o_5_model_4,0.45029923,0.786
7X7O,fold_7x7o_4_model_2,0.44368216,0.783
7X7O,fold_7x7o_1_model_4,0.440521,0.796
7X7O,fold_7x7o_5_model_3,0.43018934,0.792
7X7O,fold_7x7o_3_model_4,0.42256269,0.774
7X7O,fold_7x7o_3_model_3,0.40052027,0.797
7X7O,fold_7x7o_4_model_0,0.37327212,0.772
7X7O,fold_7x7o_2_model_1,0.37218875,0.789
7X7O,fold_7x7o_4_model_3,0.37177369,0.784
7X7O,fold_7x7o_4_model_4,0.35348603,0.798
