TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7YQX,fold_7yqx_5_model_1,0.15404719,0.443
7YQX,fold_7yqx_3_model_2,0.1480715,0.462
7YQX,fold_7yqx_4_model_1,0.13589686,0.415
7YQX,fold_7yqx_4_model_4,0.13390337,0.452
7YQX,fold_7yqx_4_model_2,0.13280408,0.398
7YQX,fold_7yqx_2_model_2,0.13273597,0.449
7YQX,fold_7yqx_5_model_3,0.12224678,0.468
7YQX,fold_7yqx_3_model_0,0.12198452,0.458
7YQX,fold_7yqx_2_model_1,0.11511426,0.454
7YQX,fold_7yqx_1_model_3,0.11368267,0.444
7YQX,fold_7yqx_2_model_4,0.1093138,0.451
7YQX,fold_7yqx_1_model_1,0.10719242,0.418
7YQX,fold_7yqx_2_model_3,0.10627355,0.4
7YQX,fold_7yqx_4_model_3,0.10016797,0.454
7YQX,fold_7yqx_3_model_1,0.09685376,0.441
7YQX,fold_7yqx_5_model_2,0.09401195,0.446
7YQX,fold_7yqx_5_model_4,0.0918887,0.449
7YQX,fold_7yqx_5_model_0,0.09118949,0.405
7YQX,fold_7yqx_3_model_4,0.09000506,0.456
7YQX,fold_7yqx_1_model_2,0.08731597,0.442
7YQX,fold_7yqx_1_model_4,0.08245233,0.428
7YQX,fold_7yqx_3_model_3,0.08144583,0.449
7YQX,fold_7yqx_1_model_0,0.07275112,0.424
7YQX,fold_7yqx_4_model_0,0.06636787,0.444
7YQX,fold_7yqx_2_model_0,0.0638836,0.408
