Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7WRV hit rate =  10/0/0

7WRV,fold_7wrv_2_model_0,0.37125987,0.279
7WRV,fold_7wrv_1_model_1,0.37046802,0.39
7WRV,fold_7wrv_2_model_3,0.370462,0.273
7WRV,fold_7wrv_4_model_4,0.37016577,0.432
7WRV,fold_7wrv_4_model_2,0.37007028,0.422
7WRV,fold_7wrv_1_model_3,0.36994612,0.292
7WRV,fold_7wrv_4_model_1,0.36992979,0.449
7WRV,fold_7wrv_5_model_3,0.36964625,0.408
7WRV,fold_7wrv_4_model_3,0.36960387,0.419
7WRV,fold_7wrv_4_model_0,0.36954135,0.447
